genome_accession	query	uniprot	refseq	evalue	target
GCF_000027005.1	rank0007_ca6_proteinbinders_3501_A	C4R6H3	XP_002493338	3.035e-20	AF-C4R6H3-F1-model_v6
GCF_000027005.1	rank0017_ca6_proteinbinders_5713_A	C4R6H3	XP_002493338	3.481e-18	AF-C4R6H3-F1-model_v6
GCF_000027005.1	rank0036_ca6_proteinbinders_0274_A	C4R6H3	XP_002493338	9.827e-19	AF-C4R6H3-F1-model_v6
GCF_000027005.1	rank0038_ca6_proteinbinders_6189_A	C4R6H3	XP_002493338	4.028e-21	AF-C4R6H3-F1-model_v6
GCF_000027005.1	rank0084_ca6_proteinbinders_9213_A	C4R6H3	XP_002493338	3.841e-18	AF-C4R6H3-F1-model_v6
GCF_000027005.1	rank0084_ca6_proteinbinders_9213_A	P53024	XP_002489393	2.51e-13	AF-P53024-F1-model_v6
GCF_000027325.1	rank0035_ca6_proteinbinders_4912_A	P47575	WP_009885986	9.328e-05	AF-P47575-F1-model_v6
GCF_000027345.1	rank0041_ca6_proteinbinders_3226_A	P75464	WP_010874673	4.047e-05	AF-P75464-F1-model_v6
GCF_000027345.1	rank0065_ca6_proteinbinders_4107_A	P75362	WP_010874781	6.926e-05	AF-P75362-F1-model_v6
GCF_000039765.1	rank0001_ca6_proteinbinders_3013_A	Q8DCJ7	WP_011079382	5.679e-05	AF-Q8DCJ7-F1-model_v6
GCF_000039765.1	rank0037_ca6_proteinbinders_3178_A	Q8DCJ7	WP_011079382	4.608e-07	AF-Q8DCJ7-F1-model_v6
GCF_000039765.1	rank0044_ca6_proteinbinders_3205_A	Q8DAM3	WP_011080047	4.686e-10	AF-Q8DAM3-F1-model_v6
GCF_000039765.1	rank0056_ca6_proteinbinders_4746_A	Q8DAM3	WP_011080047	1.617e-06	AF-Q8DAM3-F1-model_v6
GCF_000046685.1	rank0044_ca6_proteinbinders_3205_A	Q6FYQ1	WP_011179814	1.849e-07	AF-Q6FYQ1-F1-model_v6
GCF_000046845.1	rank0051_ca6_proteinbinders_1654_A	Q6FEM3	WP_004919993	9.906e-06	AF-Q6FEM3-F1-model_v6
GCF_000047365.1	rank0036_ca6_proteinbinders_0274_A	B2K8S8	WP_011191955	2.409e-13	AF-B2K8S8-F1-model_v6
GCF_000047365.1	rank0036_ca6_proteinbinders_0274_A	B1JSS6	WP_011191955	2.812e-13	AF-B1JSS6-F1-model_v6
GCF_000047365.1	rank0036_ca6_proteinbinders_0274_A	Q66D69	WP_011191955	8.291e-13	AF-Q66D69-F1-model_v6
GCF_000047365.1	rank0044_ca6_proteinbinders_3205_A	B2K8S8	WP_011191955	2.025e-13	AF-B2K8S8-F1-model_v6
GCF_000047365.1	rank0044_ca6_proteinbinders_3205_A	B1JSS6	WP_011191955	2.451e-13	AF-B1JSS6-F1-model_v6
GCF_000047365.1	rank0044_ca6_proteinbinders_3205_A	Q66D69	WP_011191955	4.788e-13	AF-Q66D69-F1-model_v6
GCF_000047365.1	rank0056_ca6_proteinbinders_4746_A	Q66D69	WP_011191955	5.091e-06	AF-Q66D69-F1-model_v6
GCF_000048665.1	rank0044_ca6_proteinbinders_3205_A	Q5WWJ9	WP_011215502	1.057e-09	AF-Q5WWJ9-F1-model_v6
GCF_000048665.1	rank0056_ca6_proteinbinders_4746_A	Q5WWJ9	WP_011215502	6.719e-05	AF-Q5WWJ9-F1-model_v6
GCF_000060345.1	rank0070_ca6_proteinbinders_1283_A	A0M7A9	WP_011711405	7.289e-05	AF-A0M7A9-F1-model_v6
GCF_000061505.1	rank0036_ca6_proteinbinders_0274_A	A1K2H9	WP_011764152	1.471e-08	AF-A1K2H9-F1-model_v6
GCF_000061505.1	rank0044_ca6_proteinbinders_3205_A	A1K2H9	WP_011764152	2.382e-09	AF-A1K2H9-F1-model_v6
GCF_000061505.1	rank0056_ca6_proteinbinders_4746_A	A1K2H9	WP_011764152	9.847e-05	AF-A1K2H9-F1-model_v6
GCF_000063545.1	rank0044_ca6_proteinbinders_3205_A	A5CBX4	WP_011944239	3.174e-09	AF-A5CBX4-F1-model_v6
GCF_000069945.1	rank0050_ca6_proteinbinders_2799_A	B1VH88	WP_012360417	2.619e-05	AF-B1VH88-F1-model_v6
GCF_000069945.1	rank0082_ca6_proteinbinders_3830_A	B1VHG8	WP_012360497	4.775e-05	AF-B1VHG8-F1-model_v6
GCF_000072485.1	rank0001_ca6_proteinbinders_3013_A	B2FT78	WP_012481201	1.718e-05	AF-B2FT78-F1-model_v6
GCF_000072485.1	rank0037_ca6_proteinbinders_3178_A	B2FN00	WP_012479928	2.409e-05	AF-B2FN00-F1-model_v6
GCF_000072485.1	rank0066_ca6_proteinbinders_4369_A	B2FT78	WP_012481201	3.008e-05	AF-B2FT78-F1-model_v6
GCF_000073005.1	rank0036_ca6_proteinbinders_0274_A	B3CP06	WP_012481764	9.254e-09	AF-B3CP06-F1-model_v6
GCF_000073005.1	rank0044_ca6_proteinbinders_3205_A	B3CP06	WP_012481764	3.815e-08	AF-B3CP06-F1-model_v6
GCF_000091025.2	rank0007_ca6_proteinbinders_3501_A	Q75BY3	NP_983539	3.2099999999999996e-22	AF-Q75BY3-F1-model_v6
GCF_000091025.2	rank0007_ca6_proteinbinders_3501_A	Q75C26	NP_983493	4.173e-21	AF-Q75C26-F1-model_v6
GCF_000091025.2	rank0007_ca6_proteinbinders_3501_A	Q74ZN0	NP_986834	1.638e-17	AF-Q74ZN0-F1-model_v6
GCF_000091025.2	rank0017_ca6_proteinbinders_5713_A	Q75BY3	NP_983539	3.54e-22	AF-Q75BY3-F1-model_v6
GCF_000091025.2	rank0036_ca6_proteinbinders_0274_A	Q75C26	NP_983493	8.116e-18	AF-Q75C26-F1-model_v6
GCF_000091025.2	rank0036_ca6_proteinbinders_0274_A	Q75DC5	NP_983048	5.293e-12	AF-Q75DC5-F1-model_v6
GCF_000091025.2	rank0036_ca6_proteinbinders_0274_A	Q75F47	NP_982423	4.001e-10	AF-Q75F47-F1-model_v6
GCF_000091025.2	rank0038_ca6_proteinbinders_6189_A	Q74ZN0	NP_986834	5.156e-16	AF-Q74ZN0-F1-model_v6
GCF_000091025.2	rank0038_ca6_proteinbinders_6189_A	Q75DC5	NP_983048	3.97e-14	AF-Q75DC5-F1-model_v6
GCF_000091025.2	rank0044_ca6_proteinbinders_3205_A	Q75C26	NP_983493	7.578e-17	AF-Q75C26-F1-model_v6
GCF_000091025.2	rank0044_ca6_proteinbinders_3205_A	Q750U8	NP_986508	8.726e-10	AF-Q750U8-F1-model_v6
GCF_000091025.2	rank0044_ca6_proteinbinders_3205_A	Q75E79	NP_982800	8.663e-09	AF-Q75E79-F1-model_v6
GCF_000091025.2	rank0044_ca6_proteinbinders_3205_A	Q75F47	NP_982423	4.168e-07	AF-Q75F47-F1-model_v6
GCF_000091025.2	rank0055_ca6_proteinbinders_3455_A	Q75BY3	NP_983539	3.59e-20	AF-Q75BY3-F1-model_v6
GCF_000091025.2	rank0055_ca6_proteinbinders_3455_A	Q75C26	NP_983493	4.594e-20	AF-Q75C26-F1-model_v6
GCF_000091025.2	rank0055_ca6_proteinbinders_3455_A	Q74ZN0	NP_986834	1.321e-15	AF-Q74ZN0-F1-model_v6
GCF_000091025.2	rank0055_ca6_proteinbinders_3455_A	Q758M2	NP_984600	6.645e-10	AF-Q758M2-F1-model_v6
GCF_000091025.2	rank0084_ca6_proteinbinders_9213_A	Q75BY3	NP_983539	7.246e-19	AF-Q75BY3-F1-model_v6
GCF_000091025.2	rank0084_ca6_proteinbinders_9213_A	Q74ZN0	NP_986834	1.384e-15	AF-Q74ZN0-F1-model_v6
GCF_000091025.4	rank0017_ca6_proteinbinders_5713_A	Q759L2	NP_984360	4.7220000000000006e-20	AF-Q759L2-F1-model_v6
GCF_000091025.4	rank0036_ca6_proteinbinders_0274_A	Q75AQ4	NP_983962	2.304e-09	AF-Q75AQ4-F1-model_v6
GCF_000091025.4	rank0038_ca6_proteinbinders_6189_A	Q759L2	NP_984360	2.789e-19	AF-Q759L2-F1-model_v6
GCF_000091025.4	rank0044_ca6_proteinbinders_3205_A	Q75AQ4	NP_983962	1.466e-08	AF-Q75AQ4-F1-model_v6
GCF_000091025.4	rank0084_ca6_proteinbinders_9213_A	Q759L2	NP_984360	2.47e-18	AF-Q759L2-F1-model_v6
GCF_000091025.4	rank0086_ca6_proteinbinders_0724_A	Q75A26	NP_984190	4.652e-05	AF-Q75A26-F1-model_v6
GCF_000091045.1	rank0007_ca6_proteinbinders_3501_A	P0CS42	XP_570473	8.413e-27	AF-P0CS42-F1-model_v6
GCF_000091045.1	rank0007_ca6_proteinbinders_3501_A	P0CS46	XP_569471	7.732e-24	AF-P0CS46-F1-model_v6
GCF_000091045.1	rank0007_ca6_proteinbinders_3501_A	P0CS48	XP_572004	3.638e-23	AF-P0CS48-F1-model_v6
GCF_000091045.1	rank0007_ca6_proteinbinders_3501_A	P0CS38	XP_572649	6.451e-21	AF-P0CS38-F1-model_v6
GCF_000091045.1	rank0007_ca6_proteinbinders_3501_A	P0CS38	XP_572650	6.451e-21	AF-P0CS38-F1-model_v6
GCF_000091045.1	rank0007_ca6_proteinbinders_3501_A	P0CS38-2	XP_572649	2.163e-20	AF-P0CS38-2-F1-model_v6
GCF_000091045.1	rank0007_ca6_proteinbinders_3501_A	P0CS34	XP_568954	1.35e-17	AF-P0CS34-F1-model_v6
GCF_000091045.1	rank0007_ca6_proteinbinders_3501_A	P0CS54	XP_568580	7.706e-17	AF-P0CS54-F1-model_v6
GCF_000091045.1	rank0017_ca6_proteinbinders_5713_A	P0CS42	XP_570473	1.122e-25	AF-P0CS42-F1-model_v6
GCF_000091045.1	rank0017_ca6_proteinbinders_5713_A	P0CS48	XP_572004	9.132e-24	AF-P0CS48-F1-model_v6
GCF_000091045.1	rank0017_ca6_proteinbinders_5713_A	P0CS46	XP_569471	6.539e-21	AF-P0CS46-F1-model_v6
GCF_000091045.1	rank0017_ca6_proteinbinders_5713_A	P0CS38-2	XP_572649	9.828e-18	AF-P0CS38-2-F1-model_v6
GCF_000091045.1	rank0017_ca6_proteinbinders_5713_A	P0CS38	XP_572649	1.693e-17	AF-P0CS38-F1-model_v6
GCF_000091045.1	rank0017_ca6_proteinbinders_5713_A	P0CS38	XP_572650	1.693e-17	AF-P0CS38-F1-model_v6
GCF_000091045.1	rank0036_ca6_proteinbinders_0274_A	P0CS42	XP_570473	9.066e-21	AF-P0CS42-F1-model_v6
GCF_000091045.1	rank0036_ca6_proteinbinders_0274_A	P0CS48	XP_572004	9.685e-20	AF-P0CS48-F1-model_v6
GCF_000091045.1	rank0036_ca6_proteinbinders_0274_A	P0CS30	XP_567404	8.235e-17	AF-P0CS30-F1-model_v6
GCF_000091045.1	rank0036_ca6_proteinbinders_0274_A	P0CS32	XP_567255	3.187e-15	AF-P0CS32-F1-model_v6
GCF_000091045.1	rank0036_ca6_proteinbinders_0274_A	P0CS28	XP_571138	3.557e-11	AF-P0CS28-F1-model_v6
GCF_000091045.1	rank0038_ca6_proteinbinders_6189_A	P0CS46	XP_569471	7.188e-23	AF-P0CS46-F1-model_v6
GCF_000091045.1	rank0038_ca6_proteinbinders_6189_A	P0CS48	XP_572004	6.6500000000000005e-22	AF-P0CS48-F1-model_v6
GCF_000091045.1	rank0038_ca6_proteinbinders_6189_A	P0CS38	XP_572649	3.1790000000000003e-20	AF-P0CS38-F1-model_v6
GCF_000091045.1	rank0038_ca6_proteinbinders_6189_A	P0CS38	XP_572650	3.1790000000000003e-20	AF-P0CS38-F1-model_v6
GCF_000091045.1	rank0038_ca6_proteinbinders_6189_A	P0CS32	XP_567255	8.697000000000001e-20	AF-P0CS32-F1-model_v6
GCF_000091045.1	rank0038_ca6_proteinbinders_6189_A	P0CS38-2	XP_572649	1.329e-19	AF-P0CS38-2-F1-model_v6
GCF_000091045.1	rank0038_ca6_proteinbinders_6189_A	P0CS34	XP_568954	1.744e-15	AF-P0CS34-F1-model_v6
GCF_000091045.1	rank0044_ca6_proteinbinders_3205_A	P0CS30	XP_567404	5.688e-17	AF-P0CS30-F1-model_v6
GCF_000091045.1	rank0044_ca6_proteinbinders_3205_A	P0CS28	XP_571138	2.348e-07	AF-P0CS28-F1-model_v6
GCF_000091045.1	rank0055_ca6_proteinbinders_3455_A	P0CS42	XP_570473	2.498e-21	AF-P0CS42-F1-model_v6
GCF_000091045.1	rank0055_ca6_proteinbinders_3455_A	P0CS46	XP_569471	5.2370000000000004e-21	AF-P0CS46-F1-model_v6
GCF_000091045.1	rank0055_ca6_proteinbinders_3455_A	P0CS48	XP_572004	4.373e-20	AF-P0CS48-F1-model_v6
GCF_000091045.1	rank0055_ca6_proteinbinders_3455_A	P0CS32	XP_567255	8.183e-18	AF-P0CS32-F1-model_v6
GCF_000091045.1	rank0055_ca6_proteinbinders_3455_A	P0CS30	XP_567404	3.779e-17	AF-P0CS30-F1-model_v6
GCF_000091045.1	rank0055_ca6_proteinbinders_3455_A	P0CS38	XP_572649	3.156e-16	AF-P0CS38-F1-model_v6
GCF_000091045.1	rank0055_ca6_proteinbinders_3455_A	P0CS38	XP_572650	3.156e-16	AF-P0CS38-F1-model_v6
GCF_000091045.1	rank0055_ca6_proteinbinders_3455_A	P0CS38-2	XP_572649	5.431e-16	AF-P0CS38-2-F1-model_v6
GCF_000091045.1	rank0084_ca6_proteinbinders_9213_A	P0CS48	XP_572004	6.832999999999999e-22	AF-P0CS48-F1-model_v6
GCF_000091045.1	rank0084_ca6_proteinbinders_9213_A	P0CS46	XP_569471	1.127e-18	AF-P0CS46-F1-model_v6
GCF_000091045.1	rank0084_ca6_proteinbinders_9213_A	P0CS38	XP_572649	1.028e-16	AF-P0CS38-F1-model_v6
GCF_000091045.1	rank0084_ca6_proteinbinders_9213_A	P0CS38	XP_572650	1.028e-16	AF-P0CS38-F1-model_v6
GCF_000091045.1	rank0084_ca6_proteinbinders_9213_A	P0CS30	XP_567404	1.134e-16	AF-P0CS30-F1-model_v6
GCF_000091045.1	rank0084_ca6_proteinbinders_9213_A	P0CS38-2	XP_572649	1.134e-16	AF-P0CS38-2-F1-model_v6
GCF_000091225.1	rank0007_ca6_proteinbinders_3501_A	Q8SRK1	NP_586003	2.789e-17	AF-Q8SRK1-F1-model_v6
GCF_000091225.1	rank0055_ca6_proteinbinders_3455_A	Q8SRK1	NP_586003	1.103e-14	AF-Q8SRK1-F1-model_v6
GCF_000091225.1	rank0067_ca6_proteinbinders_0561_A	Q8SSM8	NP_001402110	1.064e-05	AF-Q8SSM8-F1-model_v6
GCF_000091225.2	rank0007_ca6_proteinbinders_3501_A	Q8SQS4	NP_586481	1.924e-21	AF-Q8SQS4-F1-model_v6
GCF_000091225.2	rank0017_ca6_proteinbinders_5713_A	Q8SQS4	NP_586481	1.208e-19	AF-Q8SQS4-F1-model_v6
GCF_000091225.2	rank0038_ca6_proteinbinders_6189_A	Q8SQS4	NP_586481	7.605e-21	AF-Q8SQS4-F1-model_v6
GCF_000091225.2	rank0055_ca6_proteinbinders_3455_A	Q8SQS4	NP_586481	1.119e-16	AF-Q8SQS4-F1-model_v6
GCF_000091225.2	rank0084_ca6_proteinbinders_9213_A	Q8SQS4	NP_586481	1.939e-17	AF-Q8SQS4-F1-model_v6
GCF_000091545.1	rank0037_ca6_proteinbinders_3178_A	Q5SKP2	WP_011228059	1.699e-05	AF-Q5SKP2-F1-model_v6
GCF_000091665.1	rank0009_ca6_proteinbinders_4013_A	Q57894	WP_010869951	3.723e-05	AF-Q57894-F1-model_v6
GCF_000091665.1	rank0015_ca6_proteinbinders_3999_A	Q57894	WP_010869951	8.06e-05	AF-Q57894-F1-model_v6
GCF_000091665.1	rank0052_ca6_proteinbinders_1502_A	Q57894	WP_010869951	2.559e-05	AF-Q57894-F1-model_v6
GCF_000091665.1	rank0073_ca6_proteinbinders_4437_A	Q57894	WP_010869951	7.031e-05	AF-Q57894-F1-model_v6
GCF_000091665.1	rank0082_ca6_proteinbinders_3830_A	Q58499	WP_010870611	1.856e-05	AF-Q58499-F1-model_v6
GCF_000091665.1	rank0090_ca6_proteinbinders_4545_A	Q57894	WP_010869951	6.911e-05	AF-Q57894-F1-model_v6
GCF_000092025.1	rank0001_ca6_proteinbinders_3013_A	Q8UAS8	WP_010972915	7.657e-05	AF-Q8UAS8-F1-model_v6
GCF_000092025.1	rank0044_ca6_proteinbinders_3205_A	Q8U9L4	WP_010973273	3.843e-09	AF-Q8U9L4-F1-model_v6
GCF_000092025.1	rank0044_ca6_proteinbinders_3205_A	Q8UEU8	WP_010971776	1.466e-08	AF-Q8UEU8-F1-model_v6
GCF_000092025.1	rank0064_ca6_proteinbinders_2771_A	Q8U7G6	WP_010973891	8.099e-05	AF-Q8U7G6-F1-model_v6
GCF_000092025.1	rank0065_ca6_proteinbinders_4107_A	A9CHH2	WP_010972493	7.475e-06	AF-A9CHH2-F1-model_v6
GCF_000092025.1	rank0075_ca6_proteinbinders_4408_A	Q8U8I2	WP_010973571	3.706e-05	AF-Q8U8I2-F1-model_v6
GCF_000092045.1	rank0037_ca6_proteinbinders_3178_A	Q2K433	WP_011426861	6.11e-05	AF-Q2K433-F1-model_v6
GCF_000092045.1	rank0044_ca6_proteinbinders_3205_A	Q2K4L8	WP_011426687	1.154e-08	AF-Q2K4L8-F1-model_v6
GCF_000092045.1	rank0064_ca6_proteinbinders_2771_A	Q2JZQ2	WP_011428351	1.568e-05	AF-Q2JZQ2-F1-model_v6
GCF_000092525.1	rank0036_ca6_proteinbinders_0274_A	Q3Z422	WP_000815431	1.561e-11	AF-Q3Z422-F1-model_v6
GCF_000092525.1	rank0044_ca6_proteinbinders_3205_A	Q3Z422	WP_000815431	2.01e-12	AF-Q3Z422-F1-model_v6
GCF_000092525.1	rank0056_ca6_proteinbinders_4746_A	Q3YU63	WP_005139086	5.178e-13	AF-Q3YU63-F1-model_v6
GCF_000092525.1	rank0056_ca6_proteinbinders_4746_A	Q3Z422	WP_000815431	1.336e-06	AF-Q3Z422-F1-model_v6
GCF_000092545.1	rank0044_ca6_proteinbinders_3205_A	A5IC68	WP_011946569	1.279e-09	AF-A5IC68-F1-model_v6
GCF_000143365.1	rank0007_ca6_proteinbinders_3501_A	Q2HBX6	XP_001228794	1.677e-23	AF-Q2HBX6-F1-model_v6
GCF_000143365.1	rank0007_ca6_proteinbinders_3501_A	Q2GT28	XP_001226803	3.146e-23	AF-Q2GT28-F1-model_v6
GCF_000143365.1	rank0007_ca6_proteinbinders_3501_A	Q2GTM8	XP_001226603	1.245e-21	AF-Q2GTM8-F1-model_v6
GCF_000143365.1	rank0007_ca6_proteinbinders_3501_A	Q2GSJ9	XP_001226982	1.529e-18	AF-Q2GSJ9-F1-model_v6
GCF_000143365.1	rank0017_ca6_proteinbinders_5713_A	Q2GTM8	XP_001226603	8.618e-22	AF-Q2GTM8-F1-model_v6
GCF_000143365.1	rank0017_ca6_proteinbinders_5713_A	Q2HBX6	XP_001228794	5.366e-21	AF-Q2HBX6-F1-model_v6
GCF_000143365.1	rank0017_ca6_proteinbinders_5713_A	Q2GSJ9	XP_001226982	3.191e-15	AF-Q2GSJ9-F1-model_v6
GCF_000143365.1	rank0036_ca6_proteinbinders_0274_A	Q2GVT8	XP_001225572	3.405e-14	AF-Q2GVT8-F1-model_v6
GCF_000143365.1	rank0038_ca6_proteinbinders_6189_A	Q2HBX6	XP_001228794	1.813e-23	AF-Q2HBX6-F1-model_v6
GCF_000143365.1	rank0038_ca6_proteinbinders_6189_A	Q2GTM8	XP_001226603	4.261e-19	AF-Q2GTM8-F1-model_v6
GCF_000143365.1	rank0044_ca6_proteinbinders_3205_A	Q2GSM6	XP_001226955	3.243e-12	AF-Q2GSM6-F1-model_v6
GCF_000143365.1	rank0055_ca6_proteinbinders_3455_A	Q2GSJ9	XP_001226982	1.99e-17	AF-Q2GSJ9-F1-model_v6
GCF_000143365.1	rank0055_ca6_proteinbinders_3455_A	Q2GTM8	XP_001226603	8.746e-17	AF-Q2GTM8-F1-model_v6
GCF_000143365.1	rank0084_ca6_proteinbinders_9213_A	Q2GT28	XP_001226803	1.823e-21	AF-Q2GT28-F1-model_v6
GCF_000143365.1	rank0084_ca6_proteinbinders_9213_A	Q2GTM8	XP_001226603	1.127e-18	AF-Q2GTM8-F1-model_v6
GCF_000143365.1	rank0084_ca6_proteinbinders_9213_A	Q2GSJ9	XP_001226982	1.08e-16	AF-Q2GSJ9-F1-model_v6
GCF_000146045.2	rank0007_ca6_proteinbinders_3501_A	P25382	NP_009997	1.717e-29	AF-P25382-F1-model_v6
GCF_000146045.2	rank0007_ca6_proteinbinders_3501_A	P20053	NP_015504	5.6680000000000005e-25	AF-P20053-F1-model_v6
GCF_000146045.2	rank0007_ca6_proteinbinders_3501_A	P38011	NP_013834	4.326e-24	AF-P38011-F1-model_v6
GCF_000146045.2	rank0007_ca6_proteinbinders_3501_A	P38129	NP_009757	6.371e-24	AF-P38129-F1-model_v6
GCF_000146045.2	rank0007_ca6_proteinbinders_3501_A	P16649	NP_010007	7.367e-24	AF-P16649-F1-model_v6
GCF_000146045.2	rank0007_ca6_proteinbinders_3501_A	Q05946	NP_013323	4.007e-23	AF-Q05946-F1-model_v6
GCF_000146045.2	rank0007_ca6_proteinbinders_3501_A	Q12220	NP_013230	4.863e-23	AF-Q12220-F1-model_v6
GCF_000146045.2	rank0007_ca6_proteinbinders_3501_A	P38123	NP_009734	8.869999999999999e-22	AF-P38123-F1-model_v6
GCF_000146045.2	rank0007_ca6_proteinbinders_3501_A	P53622	NP_010136	2.1190000000000002e-21	AF-P53622-F1-model_v6
GCF_000146045.2	rank0007_ca6_proteinbinders_3501_A	P18851	NP_014855	6.451e-21	AF-P18851-F1-model_v6
GCF_000146045.2	rank0007_ca6_proteinbinders_3501_A	P42841	NP_014082	1.153e-20	AF-P42841-F1-model_v6
GCF_000146045.2	rank0007_ca6_proteinbinders_3501_A	P40968	NP_010652	2.27e-20	AF-P40968-F1-model_v6
GCF_000146045.2	rank0007_ca6_proteinbinders_3501_A	P41811	NP_011378	1.068e-19	AF-P41811-F1-model_v6
GCF_000146045.2	rank0007_ca6_proteinbinders_3501_A	Q05583	NP_010553	8.556e-19	AF-Q05583-F1-model_v6
GCF_000146045.2	rank0007_ca6_proteinbinders_3501_A	P35184	NP_012277	1.948e-18	AF-P35184-F1-model_v6
GCF_000146045.2	rank0007_ca6_proteinbinders_3501_A	Q04305	NP_013811	9.618e-18	AF-Q04305-F1-model_v6
GCF_000146045.2	rank0007_ca6_proteinbinders_3501_A	P20484	NP_012904	1.25e-16	AF-P20484-F1-model_v6
GCF_000146045.2	rank0007_ca6_proteinbinders_3501_A	P26309	NP_011399	4.399e-16	AF-P26309-F1-model_v6
GCF_000146045.2	rank0007_ca6_proteinbinders_3501_A	Q04199	NP_013605	4.847e-16	AF-Q04199-F1-model_v6
GCF_000146045.2	rank0007_ca6_proteinbinders_3501_A	Q06679	NP_010611	7.138e-16	AF-Q06679-F1-model_v6
GCF_000146045.2	rank0007_ca6_proteinbinders_3501_A	P53851	NP_014146	3.199e-15	AF-P53851-F1-model_v6
GCF_000146045.2	rank0007_ca6_proteinbinders_3501_A	P53196	NP_011511	3.525e-15	AF-P53196-F1-model_v6
GCF_000146045.2	rank0007_ca6_proteinbinders_3501_A	P38328	NP_009793	2.112e-14	AF-P38328-F1-model_v6
GCF_000146045.2	rank0007_ca6_proteinbinders_3501_A	P25365	NP_009993	1.149e-13	AF-P25365-F1-model_v6
GCF_000146045.2	rank0007_ca6_proteinbinders_3501_A	Q01454	NP_015461	4.244e-13	AF-Q01454-F1-model_v6
GCF_000146045.2	rank0007_ca6_proteinbinders_3501_A	P40055	NP_011005	5.405e-13	AF-P40055-F1-model_v6
GCF_000146045.2	rank0007_ca6_proteinbinders_3501_A	P26449	NP_014669	1.981e-10	AF-P26449-F1-model_v6
GCF_000146045.2	rank0017_ca6_proteinbinders_5713_A	P25382	NP_009997	1.224e-28	AF-P25382-F1-model_v6
GCF_000146045.2	rank0017_ca6_proteinbinders_5713_A	Q12417	NP_015174	7.648999999999999e-23	AF-Q12417-F1-model_v6
GCF_000146045.2	rank0017_ca6_proteinbinders_5713_A	P20053	NP_015504	1.029e-22	AF-P20053-F1-model_v6
GCF_000146045.2	rank0017_ca6_proteinbinders_5713_A	P16649	NP_010007	1.6049999999999998e-22	AF-P16649-F1-model_v6
GCF_000146045.2	rank0017_ca6_proteinbinders_5713_A	P38129	NP_009757	2.9049999999999995e-22	AF-P38129-F1-model_v6
GCF_000146045.2	rank0017_ca6_proteinbinders_5713_A	P40217	NP_013866	1.218e-21	AF-P40217-F1-model_v6
GCF_000146045.2	rank0017_ca6_proteinbinders_5713_A	P38011	NP_013834	1.809e-21	AF-P38011-F1-model_v6
GCF_000146045.2	rank0017_ca6_proteinbinders_5713_A	Q12220	NP_013230	2.557e-21	AF-Q12220-F1-model_v6
GCF_000146045.2	rank0017_ca6_proteinbinders_5713_A	P18851	NP_014855	1.126e-20	AF-P18851-F1-model_v6
GCF_000146045.2	rank0017_ca6_proteinbinders_5713_A	Q05946	NP_013323	1.9400000000000003e-20	AF-Q05946-F1-model_v6
GCF_000146045.2	rank0017_ca6_proteinbinders_5713_A	P25635	NP_009984	2.25e-20	AF-P25635-F1-model_v6
GCF_000146045.2	rank0017_ca6_proteinbinders_5713_A	P40968	NP_010652	3.341e-20	AF-P40968-F1-model_v6
GCF_000146045.2	rank0017_ca6_proteinbinders_5713_A	P07834	NP_116585	9.433e-20	AF-P07834-F1-model_v6
GCF_000146045.2	rank0017_ca6_proteinbinders_5713_A	P42841	NP_014082	1.707e-19	AF-P42841-F1-model_v6
GCF_000146045.2	rank0017_ca6_proteinbinders_5713_A	Q06078	NP_013513	1.742e-18	AF-Q06078-F1-model_v6
GCF_000146045.2	rank0017_ca6_proteinbinders_5713_A	P41811	NP_011378	6.953e-18	AF-P41811-F1-model_v6
GCF_000146045.2	rank0017_ca6_proteinbinders_5713_A	P32479	NP_009545	2.976e-16	AF-P32479-F1-model_v6
GCF_000146045.2	rank0017_ca6_proteinbinders_5713_A	P26309	NP_011399	3.889e-15	AF-P26309-F1-model_v6
GCF_000146045.2	rank0017_ca6_proteinbinders_5713_A	Q06679	NP_010611	4.739e-15	AF-Q06679-F1-model_v6
GCF_000146045.2	rank0017_ca6_proteinbinders_5713_A	P20484	NP_012904	1.154e-14	AF-P20484-F1-model_v6
GCF_000146045.2	rank0017_ca6_proteinbinders_5713_A	P53196	NP_011511	3.257e-14	AF-P53196-F1-model_v6
GCF_000146045.2	rank0017_ca6_proteinbinders_5713_A	P48234	NP_011661	1.93e-13	AF-P48234-F1-model_v6
GCF_000146045.2	rank0017_ca6_proteinbinders_5713_A	P53851	NP_014146	2.239e-13	AF-P53851-F1-model_v6
GCF_000146045.2	rank0017_ca6_proteinbinders_5713_A	Q08924	NP_015142	6.016e-13	AF-Q08924-F1-model_v6
GCF_000146045.2	rank0017_ca6_proteinbinders_5713_A	Q04199	NP_013605	1.089e-12	AF-Q04199-F1-model_v6
GCF_000146045.2	rank0017_ca6_proteinbinders_5713_A	P43601	NP_444297	1.785e-12	AF-P43601-F1-model_v6
GCF_000146045.2	rank0017_ca6_proteinbinders_5713_A	P32330	NP_012801	5.039e-12	AF-P32330-F1-model_v6
GCF_000146045.2	rank0017_ca6_proteinbinders_5713_A	P40055	NP_011005	3.137e-11	AF-P40055-F1-model_v6
GCF_000146045.2	rank0036_ca6_proteinbinders_0274_A	P20053	NP_015504	7.768e-21	AF-P20053-F1-model_v6
GCF_000146045.2	rank0036_ca6_proteinbinders_0274_A	P38011	NP_013834	1.797e-19	AF-P38011-F1-model_v6
