genome_accession	query	uniprot	refseq	evalue	target
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P05480	NP_001399612	1.015e-08	AF-P05480-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P05480	NP_001399613	1.015e-08	AF-P05480-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P05480	NP_001399614	1.015e-08	AF-P05480-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P05480	NP_001399615	1.015e-08	AF-P05480-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P05480	NP_001399616	1.015e-08	AF-P05480-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P05480	NP_001399617	1.015e-08	AF-P05480-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P05480	NP_001399618	1.015e-08	AF-P05480-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P05480	NP_001399619	1.015e-08	AF-P05480-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P05480	NP_001399620	1.015e-08	AF-P05480-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P05480	NP_001399622	1.015e-08	AF-P05480-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P05480	NP_001407929	1.015e-08	AF-P05480-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P05480	NP_033297	1.015e-08	AF-P05480-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P05480	XP_036015976	1.015e-08	AF-P05480-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P05480	XP_036015977	1.015e-08	AF-P05480-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P05480	XP_036015978	1.015e-08	AF-P05480-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	Q04736	NP_001192061	1.145e-08	AF-Q04736-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	Q04736	NP_001192062	1.145e-08	AF-Q04736-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	Q04736	NP_033561	1.145e-08	AF-Q04736-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P08103	NP_001165588	2.085e-08	AF-P08103-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P08103	NP_034537	2.085e-08	AF-P08103-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P14234	NP_034338	2.214e-08	AF-P14234-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P14234	XP_006538607	2.214e-08	AF-P14234-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P14234	XP_006538608	2.214e-08	AF-P14234-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P39688-2	NP_001116364	2.497e-08	AF-P39688-2-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P39688-2	NP_032080	2.497e-08	AF-P39688-2-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P39688-2	XP_036011503	2.497e-08	AF-P39688-2-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P39688-2	XP_036011504	2.497e-08	AF-P39688-2-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P39688-2	XP_036011505	2.497e-08	AF-P39688-2-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P08103-2	NP_001165588	5.127e-08	AF-P08103-2-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P25911	NP_001104566	5.781e-08	AF-P25911-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P25911	NP_034877	5.781e-08	AF-P25911-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P06240	NP_001155905	6.518e-08	AF-P06240-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P06240	NP_034823	6.518e-08	AF-P06240-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P25911-2	NP_034877	7.348e-08	AF-P25911-2-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P39688	NP_001116364	8.285e-08	AF-P39688-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P39688	NP_001116365	8.285e-08	AF-P39688-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P39688	NP_032080	8.285e-08	AF-P39688-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P39688	XP_011241419	8.285e-08	AF-P39688-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P39688	XP_036011500	8.285e-08	AF-P39688-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P39688	XP_036011501	8.285e-08	AF-P39688-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P39688	XP_036011502	8.285e-08	AF-P39688-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P39688	XP_036011503	8.285e-08	AF-P39688-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P39688	XP_036011504	8.285e-08	AF-P39688-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P39688	XP_036011505	8.285e-08	AF-P39688-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P16277	NP_031575	2.749e-07	AF-P16277-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	Q45HK4	NP_001028671	3.495e-07	AF-Q45HK4-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	O88890	NP_001300617	7.621e-07	AF-O88890-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	O88890	NP_001300618	7.621e-07	AF-O88890-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	O88890	NP_001300620	7.621e-07	AF-O88890-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	O88890	NP_035494	7.621e-07	AF-O88890-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P29351-2	NP_001071173	1.765e-06	AF-P29351-2-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	Q9ES52	NP_001103662	1.989e-06	AF-Q9ES52-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	Q9ES52	NP_001103663	1.989e-06	AF-Q9ES52-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	Q9ES52	NP_034696	1.989e-06	AF-Q9ES52-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P29351	NP_001071173	2.112e-06	AF-P29351-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P29351	NP_038573	2.112e-06	AF-P29351-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	Q62077	NP_067255	2.112e-06	AF-Q62077-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	Q9ES52-3	NP_001103663	2.243e-06	AF-Q9ES52-3-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	Q64434	NP_033210	2.529e-06	AF-Q64434-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	Q60760-3	NP_001171100	3.027e-06	AF-Q60760-3-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	Q60760-3	XP_011241966	3.027e-06	AF-Q60760-3-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	Q60760	NP_001171100	3.413e-06	AF-Q60760-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	Q60760	NP_001357532	3.413e-06	AF-Q60760-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	Q60760	NP_034475	3.413e-06	AF-Q60760-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	Q60760	XP_011241966	3.413e-06	AF-Q60760-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	Q9ES52-2	NP_001103662	3.624e-06	AF-Q9ES52-2-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P43404	NP_001276541	5.194e-06	AF-P43404-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P43404	NP_001276694	5.194e-06	AF-P43404-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P43404	NP_001407579	5.194e-06	AF-P43404-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P43404	NP_033565	5.194e-06	AF-P43404-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	Q8R4L0	NP_001343424	5.515e-06	AF-Q8R4L0-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	Q8R4L0	NP_084259	5.515e-06	AF-Q8R4L0-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	Q03160	NP_034476	6.602e-06	AF-Q03160-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	Q03160	XP_006532296	6.602e-06	AF-Q03160-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	Q03160	XP_030101435	6.602e-06	AF-Q03160-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	Q922K9	NP_001153016	8.392e-06	AF-Q922K9-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	Q922K9	NP_001345698	8.392e-06	AF-Q922K9-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	Q922K9	NP_034367	8.392e-06	AF-Q922K9-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	Q922K9	XP_006512597	8.392e-06	AF-Q922K9-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	Q922K9	XP_006512599	8.392e-06	AF-Q922K9-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P35235	NP_001103462	8.392e-06	AF-P35235-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P35235	NP_035332	8.392e-06	AF-P35235-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P35235-1	NP_035332	8.392e-06	AF-P35235-1-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P48025	NP_001185906	8.91e-06	AF-P48025-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P48025	NP_035648	8.91e-06	AF-P48025-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P48025	XP_006516958	8.91e-06	AF-P48025-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	Q60760-2	NP_034475	8.91e-06	AF-Q60760-2-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	Q9JLM9	NP_057928	8.91e-06	AF-Q9JLM9-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	Q8CIH5	NP_758489	9.461e-06	AF-Q8CIH5-F1-model_v6
GCF_000001735.2	rank00026_coA_proteinbinders_0466_A	F4K0E8-2	NP_200868	8.547e-07	AF-F4K0E8-2-F1-model_v6
GCF_000001735.2	rank00026_coA_proteinbinders_0466_A	F4K0E8	NP_200868	1.568e-06	AF-F4K0E8-F1-model_v6
GCF_000001735.2	rank00026_coA_proteinbinders_0466_A	F4K0E8	NP_851233	1.568e-06	AF-F4K0E8-F1-model_v6
GCF_000001735.2	rank00026_coA_proteinbinders_0466_A	Q5M731	NP_173707	9.171e-06	AF-Q5M731-F1-model_v6
GCF_000001735.2	rank00062_coA_proteinbinders_2870_A	Q42202	NP_565836	5.867e-06	AF-Q42202-F1-model_v6
GCF_000001735.2	rank00062_coA_proteinbinders_2870_A	Q42202	NP_566969	5.867e-06	AF-Q42202-F1-model_v6
GCF_000001735.2	rank00062_coA_proteinbinders_2870_A	P59233	NP_191784	6.265e-06	AF-P59233-F1-model_v6
GCF_000001735.2	rank00062_coA_proteinbinders_2870_A	P59232	NP_001189768	6.69e-06	AF-P59232-F1-model_v6
GCF_000001735.2	rank00062_coA_proteinbinders_2870_A	P59232	NP_566095	6.69e-06	AF-P59232-F1-model_v6
GCF_000001735.2	rank00062_coA_proteinbinders_2870_A	B9DHA6	NP_565836	7.144e-06	AF-B9DHA6-F1-model_v6
GCF_000001735.2	rank00062_coA_proteinbinders_2870_A	P59271	NP_173755	7.629e-06	AF-P59271-F1-model_v6
GCF_000002285.5	rank00065_coA_proteinbinders_4978_A	A0A8I3NFE2	XP_542327	2.4e-06	AF-A0A8I3NFE2-F1-model_v6
GCF_000002595.2	rank00062_coA_proteinbinders_2870_A	P0CH10	XP_001700313	5.867e-06	AF-P0CH10-F1-model_v6
GCF_000002595.2	rank00062_coA_proteinbinders_2870_A	P0CH11	XP_001700313	5.867e-06	AF-P0CH11-F1-model_v6
GCF_000002725.2	rank00062_coA_proteinbinders_2870_A	P69201	XP_001685176	7.144e-06	AF-P69201-F1-model_v6
GCF_000002725.2	rank00062_coA_proteinbinders_2870_A	P69201	XP_001685189	7.144e-06	AF-P69201-F1-model_v6
GCF_000002945.2	rank00020_coA_proteinbinders_2077_A	Q09822	NP_593322	4.064e-06	AF-Q09822-F1-model_v6
GCF_000002945.2	rank00058_coA_proteinbinders_3553_A	O14351	NP_596280	7.582e-06	AF-O14351-F1-model_v6
GCF_000002945.2	rank00062_coA_proteinbinders_2870_A	P0C8R3	NP_594058	3.957e-06	AF-P0C8R3-F1-model_v6
GCF_000002945.2	rank00062_coA_proteinbinders_2870_A	P0CH07	NP_593923	5.867e-06	AF-P0CH07-F1-model_v6
GCF_000002945.2	rank00062_coA_proteinbinders_2870_A	P0CH06	NP_594398	7.144e-06	AF-P0CH06-F1-model_v6
GCF_000002945.2	rank00062_coA_proteinbinders_2870_A	P0C016	NP_594108	9.289e-06	AF-P0C016-F1-model_v6
GCF_000002985.6	rank00062_coA_proteinbinders_2870_A	P49632	NP_499695	9.919e-06	AF-P49632-F1-model_v6
GCF_000002985.6	rank00065_coA_proteinbinders_4978_A	P03949-3	NP_509779	8.493e-07	AF-P03949-3-F1-model_v6
GCF_000002985.6	rank00065_coA_proteinbinders_4978_A	G5EE56-3	NP_001293421	1.085e-06	AF-G5EE56-3-F1-model_v6
GCF_000002985.6	rank00065_coA_proteinbinders_4978_A	G5ECJ6-2	NP_001293162	1.226e-06	AF-G5ECJ6-2-F1-model_v6
GCF_000002985.6	rank00065_coA_proteinbinders_4978_A	G5EE56	NP_001293421	1.472e-06	AF-G5EE56-F1-model_v6
GCF_000002985.6	rank00065_coA_proteinbinders_4978_A	G5EE56	NP_001293422	1.472e-06	AF-G5EE56-F1-model_v6
GCF_000002985.6	rank00065_coA_proteinbinders_4978_A	G5EE56	NP_001364774	1.472e-06	AF-G5EE56-F1-model_v6
GCF_000002985.6	rank00065_coA_proteinbinders_4978_A	G5EE56	NP_001364829	1.472e-06	AF-G5EE56-F1-model_v6
GCF_000002985.6	rank00065_coA_proteinbinders_4978_A	P03949-2	NP_509777	1.565e-06	AF-P03949-2-F1-model_v6
GCF_000002985.6	rank00065_coA_proteinbinders_4978_A	P29355	NP_509342	1.768e-06	AF-P29355-F1-model_v6
GCF_000002985.6	rank00065_coA_proteinbinders_4978_A	P03949	NP_509777	2.124e-06	AF-P03949-F1-model_v6
GCF_000002985.6	rank00065_coA_proteinbinders_4978_A	P03949	NP_509778	2.124e-06	AF-P03949-F1-model_v6
GCF_000002985.6	rank00065_coA_proteinbinders_4978_A	P03949	NP_509779	2.124e-06	AF-P03949-F1-model_v6
GCF_000002985.6	rank00065_coA_proteinbinders_4978_A	G5EE56-2	NP_001364829	3.065e-06	AF-G5EE56-2-F1-model_v6
GCF_000002985.6	rank00065_coA_proteinbinders_4978_A	O45539	NP_493502	9.207e-06	AF-O45539-F1-model_v6
GCF_000002985.6	rank00065_coA_proteinbinders_4978_A	Q22070	NP_496205	9.787e-06	AF-Q22070-F1-model_v6
GCF_000002985.6	rank00071_coA_proteinbinders_3418_A	G5ECJ6-2	NP_001293162	2.037e-07	AF-G5ECJ6-2-F1-model_v6
GCF_000002985.6	rank00071_coA_proteinbinders_3418_A	G5ECJ6	NP_001293162	2.589e-07	AF-G5ECJ6-F1-model_v6
GCF_000002985.6	rank00071_coA_proteinbinders_3418_A	G5ECJ6	NP_001379977	2.589e-07	AF-G5ECJ6-F1-model_v6
GCF_000002985.6	rank00071_coA_proteinbinders_3418_A	O45539	NP_493502	4.442e-07	AF-O45539-F1-model_v6
GCF_000002985.6	rank00071_coA_proteinbinders_3418_A	G5EE56-2	NP_001364829	8.092e-07	AF-G5EE56-2-F1-model_v6
GCF_000002985.6	rank00071_coA_proteinbinders_3418_A	G5EE56-3	NP_001293421	1.092e-06	AF-G5EE56-3-F1-model_v6
GCF_000002985.6	rank00071_coA_proteinbinders_3418_A	G5EE56	NP_001293421	2.685e-06	AF-G5EE56-F1-model_v6
GCF_000002985.6	rank00071_coA_proteinbinders_3418_A	G5EE56	NP_001293422	2.685e-06	AF-G5EE56-F1-model_v6
GCF_000002985.6	rank00071_coA_proteinbinders_3418_A	G5EE56	NP_001364774	2.685e-06	AF-G5EE56-F1-model_v6
GCF_000002985.6	rank00071_coA_proteinbinders_3418_A	G5EE56	NP_001364829	2.685e-06	AF-G5EE56-F1-model_v6
GCF_000003025.6	rank00015_coA_proteinbinders_3420_A	A1Y2K1	NP_001073675	9.134e-06	AF-A1Y2K1-F1-model_v6
GCF_000003025.6	rank00015_coA_proteinbinders_3420_A	A1Y2K1	XP_020940006	9.134e-06	AF-A1Y2K1-F1-model_v6
GCF_000003025.6	rank00015_coA_proteinbinders_3420_A	A1Y2K1	XP_020940009	9.134e-06	AF-A1Y2K1-F1-model_v6
GCF_000003025.6	rank00015_coA_proteinbinders_3420_A	A1Y2K1	XP_020940020	9.134e-06	AF-A1Y2K1-F1-model_v6
GCF_000003025.6	rank00062_coA_proteinbinders_2870_A	P63053	NP_999376	9.289e-06	AF-P63053-F1-model_v6
GCF_000003025.6	rank00062_coA_proteinbinders_2870_A	P63053	XP_005652973	9.289e-06	AF-P63053-F1-model_v6
GCF_000003025.6	rank00062_coA_proteinbinders_2870_A	P63053	XP_013846724	9.289e-06	AF-P63053-F1-model_v6
GCF_000003025.6	rank00062_coA_proteinbinders_2870_A	P63053	XP_013846730	9.289e-06	AF-P63053-F1-model_v6
GCF_000003025.6	rank00065_coA_proteinbinders_4978_A	A1Y2K1	NP_001073675	3.472e-09	AF-A1Y2K1-F1-model_v6
GCF_000003025.6	rank00065_coA_proteinbinders_4978_A	A1Y2K1	XP_020940006	3.472e-09	AF-A1Y2K1-F1-model_v6
GCF_000003025.6	rank00065_coA_proteinbinders_4978_A	A1Y2K1	XP_020940009	3.472e-09	AF-A1Y2K1-F1-model_v6
GCF_000003025.6	rank00065_coA_proteinbinders_4978_A	A1Y2K1	XP_020940020	3.472e-09	AF-A1Y2K1-F1-model_v6
GCF_000003025.6	rank00065_coA_proteinbinders_4978_A	Q06AA1	NP_001072143	2.083e-07	AF-Q06AA1-F1-model_v6
GCF_000003025.6	rank00065_coA_proteinbinders_4978_A	Q00655	NP_001098422	3.681e-06	AF-Q00655-F1-model_v6
GCF_000003025.6	rank00065_coA_proteinbinders_4978_A	B5KFD7	NP_001128437	3.913e-06	AF-B5KFD7-F1-model_v6
GCF_000003025.6	rank00065_coA_proteinbinders_4978_A	B5KFD7	XP_020957614	3.913e-06	AF-B5KFD7-F1-model_v6
GCF_000003025.6	rank00065_coA_proteinbinders_4978_A	B5KFD7	XP_020957615	3.913e-06	AF-B5KFD7-F1-model_v6
GCF_000003025.6	rank00065_coA_proteinbinders_4978_A	B5KFD7	XP_020957616	3.913e-06	AF-B5KFD7-F1-model_v6
GCF_000003025.6	rank00065_coA_proteinbinders_4978_A	B5KFD7	XP_020957617	3.913e-06	AF-B5KFD7-F1-model_v6
GCF_000003025.6	rank00065_coA_proteinbinders_4978_A	B5KFD7	XP_020957618	3.913e-06	AF-B5KFD7-F1-model_v6
GCF_000003025.6	rank00065_coA_proteinbinders_4978_A	B5KFD7	XP_020957619	3.913e-06	AF-B5KFD7-F1-model_v6
GCF_000003025.6	rank00065_coA_proteinbinders_4978_A	B5KFD7	XP_020957620	3.913e-06	AF-B5KFD7-F1-model_v6
GCF_000003025.6	rank00065_coA_proteinbinders_4978_A	B5KFD7	XP_020957624	3.913e-06	AF-B5KFD7-F1-model_v6
GCF_000003025.6	rank00065_coA_proteinbinders_4978_A	B5KFD7	XP_020957625	3.913e-06	AF-B5KFD7-F1-model_v6
GCF_000003025.6	rank00065_coA_proteinbinders_4978_A	D7PF45	NP_001177208	8.661e-06	AF-D7PF45-F1-model_v6
GCF_000003025.6	rank00065_coA_proteinbinders_4978_A	B5KFD7-2	XP_020957616	9.207e-06	AF-B5KFD7-2-F1-model_v6
GCF_000003025.6	rank00065_coA_proteinbinders_4978_A	B5KFD7-2	XP_020957617	9.207e-06	AF-B5KFD7-2-F1-model_v6
GCF_000003025.6	rank00065_coA_proteinbinders_4978_A	B5KFD7-2	XP_020957618	9.207e-06	AF-B5KFD7-2-F1-model_v6
GCF_000003025.6	rank00065_coA_proteinbinders_4978_A	B5KFD7-2	XP_020957624	9.207e-06	AF-B5KFD7-2-F1-model_v6
GCF_000003025.6	rank00065_coA_proteinbinders_4978_A	B5KFD7-2	XP_020957625	9.207e-06	AF-B5KFD7-2-F1-model_v6
GCF_000003025.6	rank00071_coA_proteinbinders_3418_A	A1Y2K1	NP_001073675	7.348e-08	AF-A1Y2K1-F1-model_v6
GCF_000003025.6	rank00071_coA_proteinbinders_3418_A	A1Y2K1	XP_020940006	7.348e-08	AF-A1Y2K1-F1-model_v6
GCF_000003025.6	rank00071_coA_proteinbinders_3418_A	A1Y2K1	XP_020940009	7.348e-08	AF-A1Y2K1-F1-model_v6
GCF_000003025.6	rank00071_coA_proteinbinders_3418_A	A1Y2K1	XP_020940020	7.348e-08	AF-A1Y2K1-F1-model_v6
GCF_000003025.6	rank00071_coA_proteinbinders_3418_A	Q06AA1	NP_001072143	4.442e-07	AF-Q06AA1-F1-model_v6
GCF_000003025.6	rank00071_coA_proteinbinders_3418_A	Q00655	NP_001098422	2.851e-06	AF-Q00655-F1-model_v6
GCF_000003025.6	rank00071_coA_proteinbinders_3418_A	B5KFD7-2	XP_020957616	3.848e-06	AF-B5KFD7-2-F1-model_v6
GCF_000003025.6	rank00071_coA_proteinbinders_3418_A	B5KFD7-2	XP_020957617	3.848e-06	AF-B5KFD7-2-F1-model_v6
GCF_000003025.6	rank00071_coA_proteinbinders_3418_A	B5KFD7-2	XP_020957618	3.848e-06	AF-B5KFD7-2-F1-model_v6
GCF_000003025.6	rank00071_coA_proteinbinders_3418_A	B5KFD7-2	XP_020957624	3.848e-06	AF-B5KFD7-2-F1-model_v6
GCF_000003025.6	rank00071_coA_proteinbinders_3418_A	B5KFD7-2	XP_020957625	3.848e-06	AF-B5KFD7-2-F1-model_v6
GCF_000003025.6	rank00071_coA_proteinbinders_3418_A	B5KFD7	NP_001128437	6.602e-06	AF-B5KFD7-F1-model_v6
GCF_000003025.6	rank00071_coA_proteinbinders_3418_A	B5KFD7	XP_020957614	6.602e-06	AF-B5KFD7-F1-model_v6
GCF_000003025.6	rank00071_coA_proteinbinders_3418_A	B5KFD7	XP_020957615	6.602e-06	AF-B5KFD7-F1-model_v6
GCF_000003025.6	rank00071_coA_proteinbinders_3418_A	B5KFD7	XP_020957616	6.602e-06	AF-B5KFD7-F1-model_v6
GCF_000003025.6	rank00071_coA_proteinbinders_3418_A	B5KFD7	XP_020957617	6.602e-06	AF-B5KFD7-F1-model_v6
GCF_000003025.6	rank00071_coA_proteinbinders_3418_A	B5KFD7	XP_020957618	6.602e-06	AF-B5KFD7-F1-model_v6
GCF_000003025.6	rank00071_coA_proteinbinders_3418_A	B5KFD7	XP_020957619	6.602e-06	AF-B5KFD7-F1-model_v6
GCF_000003025.6	rank00071_coA_proteinbinders_3418_A	B5KFD7	XP_020957620	6.602e-06	AF-B5KFD7-F1-model_v6
GCF_000003025.6	rank00071_coA_proteinbinders_3418_A	B5KFD7	XP_020957624	6.602e-06	AF-B5KFD7-F1-model_v6
GCF_000003025.6	rank00071_coA_proteinbinders_3418_A	B5KFD7	XP_020957625	6.602e-06	AF-B5KFD7-F1-model_v6
GCF_000004195.4	rank00026_coA_proteinbinders_0466_A	Q5M8Z0	NP_001011217	6.959e-06	AF-Q5M8Z0-F1-model_v6
GCF_000004195.4	rank00065_coA_proteinbinders_4978_A	Q66II3	NP_001008130	1.303e-06	AF-Q66II3-F1-model_v6
GCF_000004195.4	rank00065_coA_proteinbinders_4978_A	Q66II3	XP_012827139	1.303e-06	AF-Q66II3-F1-model_v6
GCF_000004195.4	rank00065_coA_proteinbinders_4978_A	Q66II3	XP_012827140	1.303e-06	AF-Q66II3-F1-model_v6
GCF_000004195.4	rank00065_coA_proteinbinders_4978_A	Q66II3	XP_012827142	1.303e-06	AF-Q66II3-F1-model_v6
GCF_000004695.1	rank00015_coA_proteinbinders_3420_A	P42522	XP_643060	7.222e-06	AF-P42522-F1-model_v6
GCF_000004695.1	rank00062_coA_proteinbinders_2870_A	P14797	XP_642815	6.265e-06	AF-P14797-F1-model_v6
GCF_000004695.1	rank00062_coA_proteinbinders_2870_A	P0CG78	XP_636210	9.289e-06	AF-P0CG78-F1-model_v6
GCF_000004695.1	rank00071_coA_proteinbinders_3418_A	Q54RB7	XP_639130	2.685e-06	AF-Q54RB7-F1-model_v6
GCF_000006685.1	rank00026_coA_proteinbinders_0466_A	Q9PKH8	WP_010230582	5.581e-06	AF-Q9PKH8-F1-model_v6
GCF_000006685.1	rank00026_coA_proteinbinders_0466_A	Q9PKY3	WP_010230169	6.232e-06	AF-Q9PKY3-F1-model_v6
GCF_000006765.1	rank00059_coA_proteinbinders_2908_A	P47204	NP_253097	3.553e-06	AF-P47204-F1-model_v6
GCF_000006885.1	rank00026_coA_proteinbinders_0466_A	P66921	WP_001078223	2.439e-06	AF-P66921-F1-model_v6
GCF_000006885.1	rank00026_coA_proteinbinders_0466_A	P66920	WP_001078223	4.729e-06	AF-P66920-F1-model_v6
GCF_000006945.2	rank00026_coA_proteinbinders_0466_A	P58687	NP_460324	9.691e-06	AF-P58687-F1-model_v6
GCF_000006965.1	rank00026_coA_proteinbinders_0466_A	Q59754	WP_010968929	9.171e-06	AF-Q59754-F1-model_v6
GCF_000007205.1	rank00026_coA_proteinbinders_0466_A	Q9Z8H0	WP_010883016	6.959e-06	AF-Q9Z8H0-F1-model_v6
GCF_000007285.1	rank00079_coA_proteinbinders_2135_A	P68906	WP_002982850	3.383e-06	AF-P68906-F1-model_v6
GCF_000007365.1	rank00059_coA_proteinbinders_2908_A	O51929	WP_011053737	8.846e-06	AF-O51929-F1-model_v6
GCF_000007425.1	rank00079_coA_proteinbinders_2135_A	P0CZ59	WP_011054987	4.016e-06	AF-P0CZ59-F1-model_v6
GCF_000007425.1	rank00079_coA_proteinbinders_2135_A	P0CZ58	WP_011054987	5.662e-06	AF-P0CZ58-F1-model_v6
GCF_000007445.1	rank00026_coA_proteinbinders_0466_A	Q1RBA3	WP_000860194	8.212e-06	AF-Q1RBA3-F1-model_v6
