query,target,evalue,lddt,pdb_id,chain,SCIENTIFIC_NAME
rank00069_ca4_proteinbinders_2201_A,3fmb-assembly1_B,1.368,0.3273,3fmb,B,Bacteroides fragilis NCTC 9343
rank00069_ca4_proteinbinders_2201_A,1n3g-assembly1_A,3.931,0.325,1n3g,A,Escherichia coli
rank00069_ca4_proteinbinders_2201_A,2v94-assembly1_A,0.2897,0.3238,2v94,A,Pyrococcus abyssi
rank00069_ca4_proteinbinders_2201_A,3gig-assembly1_B,0.00743,0.3236,3gig,B,Bacillus subtilis
rank00069_ca4_proteinbinders_2201_A,3gig-assembly1_A,0.007906,0.3227,3gig,A,Bacillus subtilis
rank00069_ca4_proteinbinders_2201_A,3ehg-assembly1_A,0.003527,0.3221,3ehg,A,Bacillus subtilis
rank00069_ca4_proteinbinders_2201_A,7ssi-assembly1_A,0.003314,0.3211,7ssi,A,Bacillus subtilis subsp. subtilis str. 168
rank00069_ca4_proteinbinders_2201_A,4ob9-assembly1_B,9.978,0.3205,4ob9,B,Acinetobacter baumannii ATCC 19606 = CIP 70.34 = JCM 6841
rank00069_ca4_proteinbinders_2201_A,1bkn-assembly1_A,0.4205,0.3202,1bkn,A,Escherichia coli K-12
rank00069_ca4_proteinbinders_2201_A,1t4b-assembly1_B,1.136,0.3201,1t4b,B,Escherichia coli
rank00069_ca4_proteinbinders_2201_A,3k07-assembly1_A,8.813,0.3196,3k07,A,Escherichia coli K-12
rank00069_ca4_proteinbinders_2201_A,3ehf-assembly1_A,0.01665,0.3194,3ehf,A,Bacillus subtilis
rank00069_ca4_proteinbinders_2201_A,3rv9-assembly2_B,0.8858,0.3194,3rv9,B,Mycobacterium tuberculosis
rank00069_ca4_proteinbinders_2201_A,8qn5-assembly1_A,1.136,0.3189,8qn5,A,Mycobacterium tuberculosis H37Rv
rank00069_ca4_proteinbinders_2201_A,3ehh-assembly1_B,0.02135,0.3177,3ehh,B,Bacillus subtilis
rank00069_ca4_proteinbinders_2201_A,7ssi-assembly1_B,0.01886,0.3173,7ssi,B,Bacillus subtilis subsp. subtilis str. 168
rank00069_ca4_proteinbinders_2201_A,3rv7-assembly4_D,0.4474,0.3171,3rv7,D,Mycobacterium tuberculosis
rank00069_ca4_proteinbinders_2201_A,7skb-assembly1_B,0.691,0.3171,7skb,B,Acinetobacter baumannii
rank00069_ca4_proteinbinders_2201_A,1nwh-assembly1_B,1.456,0.3169,1nwh,B,Haemophilus influenzae
rank00069_ca4_proteinbinders_2201_A,4hei-assembly1_A,0.06135,0.3167,4hei,A,Vibrio cholerae O1 biovar El Tor str. N16961
rank00069_ca4_proteinbinders_2201_A,1oza-assembly1_A,0.539,0.3165,1oza,A,Haemophilus influenzae
rank00069_ca4_proteinbinders_2201_A,6bac-assembly1_A,0.1557,0.3151,6bac,A,Neisseria gonorrhoeae
rank00069_ca4_proteinbinders_2201_A,1nx6-assembly1_A,1.754,0.3149,1nx6,A,Haemophilus influenzae
rank00069_ca4_proteinbinders_2201_A,1brm-assembly1_A,0.4205,0.3144,1brm,A,Escherichia coli
rank00069_ca4_proteinbinders_2201_A,1pu2-assembly1_A,1.866,0.3143,1pu2,A,Haemophilus influenzae
rank00069_ca4_proteinbinders_2201_A,7ssi-assembly2_D,0.004811,0.3141,7ssi,D,Bacillus subtilis subsp. subtilis str. 168
rank00069_ca4_proteinbinders_2201_A,7uw5-assembly1_A,0.07391,0.3132,7uw5,A,Escherichia coli K-12
rank00069_ca4_proteinbinders_2201_A,1j98-assembly1_A,0.3083,0.3127,1j98,A,Bacillus subtilis
rank00069_ca4_proteinbinders_2201_A,1q2x-assembly1_B,2.113,0.3127,1q2x,B,Haemophilus influenzae Rd KW20
rank00069_ca4_proteinbinders_2201_A,1gl3-assembly1_B,1.136,0.3125,1gl3,B,Escherichia coli
rank00069_ca4_proteinbinders_2201_A,3uw3-assembly1_A,1.003,0.3122,3uw3,A,Burkholderia thailandensis E264
rank00069_ca4_proteinbinders_2201_A,8wq4-assembly1_S24E,0.2723,0.3113,8wq4,S24E,Sulfolobus acidocaldarius DSM 639
rank00069_ca4_proteinbinders_2201_A,1pr3-assembly1_A,0.9426,0.3108,1pr3,A,Haemophilus influenzae
rank00069_ca4_proteinbinders_2201_A,3lmm-assembly2_B,0.2559,0.3102,3lmm,B,Corynebacterium diphtheriae
rank00069_ca4_proteinbinders_2201_A,5v2w-assembly1_A,1.648,0.3093,5v2w,A,Salmonella enterica subsp. enterica serovar Typhi
rank00069_ca4_proteinbinders_2201_A,9j8f-assembly2_B,0.005119,0.309,9j8f,B,Haemophilus influenzae Rd KW20
rank00069_ca4_proteinbinders_2201_A,7bjq-assembly2_B,0.1141,0.3089,7bjq,B,Methanothermobacter thermautotrophicus str. Delta H
rank00069_ca4_proteinbinders_2201_A,6z1g-assembly1_B,8.813,0.3082,6z1g,B,Nostoc sp. PCC 7120 = FACHB-418
rank00069_ca4_proteinbinders_2201_A,2y2l-assembly1_B,4.736,0.3079,2y2l,B,Streptococcus pneumoniae R6
rank00069_ca4_proteinbinders_2201_A,4woj-assembly1_A,2.709,0.3077,4woj,A,Francisella tularensis subsp. tularensis
rank00069_ca4_proteinbinders_2201_A,3k8h-assembly1_A,3.263,0.3072,3k8h,A,Treponema pallidum
rank00069_ca4_proteinbinders_2201_A,2xli-assembly1_A,2.248,0.3063,2xli,A,Pseudomonas aeruginosa UCBPP-PA14
rank00069_ca4_proteinbinders_2201_A,1joe-assembly2_D,1.136,0.3059,1joe,D,Haemophilus influenzae Rd KW20
rank00069_ca4_proteinbinders_2201_A,4jn6-assembly1_D,0.05092,0.3058,4jn6,D,Mycobacterium tuberculosis
rank00069_ca4_proteinbinders_2201_A,1nvm-assembly1_B,0.00243,0.3038,1nvm,B,Pseudomonas sp. CF600
rank00069_ca4_proteinbinders_2201_A,3vnc-assembly1_B,2.709,0.302,3vnc,B,Helicobacter pylori 26695
rank00069_ca4_proteinbinders_2201_A,2gyy-assembly1_B,2.113,0.301,2gyy,B,Streptococcus pneumoniae
rank00069_ca4_proteinbinders_2201_A,8io2-assembly1_F,1.286,0.2999,8io2,F,Synechococcus elongatus PCC 6301
rank00069_ca4_proteinbinders_2201_A,3rv9-assembly3_C,1.208,0.2991,3rv9,C,Mycobacterium tuberculosis
rank00069_ca4_proteinbinders_2201_A,1bkn-assembly1_B,0.7353,0.299,1bkn,B,Escherichia coli K-12
rank00069_ca4_proteinbinders_2201_A,2g5f-assembly2_B,0.7824,0.2981,2g5f,B,Mycobacterium tuberculosis H37Rv
rank00069_ca4_proteinbinders_2201_A,3mcm-assembly2_B,7.783,0.2974,3mcm,B,Francisella tularensis subsp. holarctica LVS
rank00069_ca4_proteinbinders_2201_A,7bhi-assembly1_B,0.6103,0.2965,7bhi,B,Methanothermobacter thermautotrophicus str. Delta H
rank00069_ca4_proteinbinders_2201_A,1imu-assembly1_A,0.3952,0.2963,1imu,A,Haemophilus influenzae
rank00069_ca4_proteinbinders_2201_A,8t8c-assembly1_2y,0.8325,0.296,8t8c,2Y,Thermus thermophilus HB8
rank00069_ca4_proteinbinders_2201_A,8oyq-assembly2_A,0.02737,0.2949,8oyq,A,Thermotoga maritima
rank00069_ca4_proteinbinders_2201_A,3rg6-assembly1_B,1.003,0.2941,3rg6,B,Synechococcus elongatus PCC 6301
rank00069_ca4_proteinbinders_2201_A,4v1u-assembly1_A,0.5736,0.2938,4v1u,A,Lyngbya aestuarii
rank00069_ca4_proteinbinders_2201_A,6n9j-assembly1_A,6.072,0.2907,6n9j,A,Bacteroides thetaiotaomicron VPI-5482
rank00069_ca4_proteinbinders_2201_A,1pqu-assembly2_C,0.7824,0.2906,1pqu,C,Haemophilus influenzae Rd KW20
rank00069_ca4_proteinbinders_2201_A,3rg6-assembly1_A,3.931,0.2901,3rg6,A,Synechococcus elongatus PCC 6301
rank00069_ca4_proteinbinders_2201_A,4u2h-assembly1_D,4.183,0.2895,4u2h,D,Micromonospora echinospora
rank00069_ca4_proteinbinders_2201_A,3lmm-assembly3_C,0.691,0.2891,3lmm,C,Corynebacterium diphtheriae
rank00069_ca4_proteinbinders_2201_A,3tvr-assembly1_A,0.5066,0.288,3tvr,A,Streptomyces coelicolor
rank00069_ca4_proteinbinders_2201_A,1pqu-assembly2_B,0.7824,0.2865,1pqu,B,Haemophilus influenzae Rd KW20
rank00069_ca4_proteinbinders_2201_A,8p3n-assembly1_A,0.01299,0.286,8p3n,A,Thermotoga maritima
rank00069_ca4_proteinbinders_2201_A,2xlj-assembly1_A,6.072,0.2857,2xlj,A,Pseudomonas aeruginosa UCBPP-PA14
rank00069_ca4_proteinbinders_2201_A,8p3r-assembly1_B,0.006982,0.2856,8p3r,B,Thermotoga maritima
rank00069_ca4_proteinbinders_2201_A,4dop-assembly1_A,6.461,0.2854,4dop,A,Escherichia coli K-12
rank00069_ca4_proteinbinders_2201_A,1brm-assembly1_B,1.136,0.2848,1brm,B,Escherichia coli
rank00069_ca4_proteinbinders_2201_A,7aic-assembly1_C,0.08368,0.2846,7aic,C,Escherichia coli K-12
rank00069_ca4_proteinbinders_2201_A,8g3a-assembly1_E,0.3083,0.2841,8g3a,E,Bacillus subtilis subsp. subtilis str. 168
rank00069_ca4_proteinbinders_2201_A,6af2-assembly1_A,0.3714,0.2839,6af2,A,Mycobacterium avium
rank00069_ca4_proteinbinders_2201_A,7yos-assembly1_B,0.2559,0.2835,7yos,B,Methanocaldococcus jannaschii DSM 2661
rank00069_ca4_proteinbinders_2201_A,2gz3-assembly1_C,0.7824,0.2832,2gz3,C,Streptococcus pneumoniae
rank00069_ca4_proteinbinders_2201_A,3ori-assembly4_D,6.461,0.2828,3ori,D,Mycobacterium tuberculosis H37Ra
rank00069_ca4_proteinbinders_2201_A,8juo-assembly1_A,0.349,0.2818,8juo,A,Porphyromonas gingivalis
rank00069_ca4_proteinbinders_2201_A,3dev-assembly1_B,1.648,0.2792,3dev,B,Staphylococcus haemolyticus JCSC1435
rank00069_ca4_proteinbinders_2201_A,1r3f-assembly1_A,5.363,0.2784,1r3f,A,Escherichia coli
rank00069_ca4_proteinbinders_2201_A,4lj2-assembly1_B,3.067,0.2782,4lj2,B,Acinetobacter baumannii ATCC 19606 = CIP 70.34 = JCM 6841
rank00069_ca4_proteinbinders_2201_A,5izo-assembly2_B,1.866,0.2781,5izo,B,Bacillus subtilis subsp. subtilis str. 168
rank00069_ca4_proteinbinders_2201_A,1ps8-assembly1_A,0.5066,0.2769,1ps8,A,Haemophilus influenzae
rank00069_ca4_proteinbinders_2201_A,4v8h-assembly2_CX,0.6494,0.2767,4v8h,CX,Escherichia coli K-12
rank00069_ca4_proteinbinders_2201_A,5zxa-assembly1_A,1.866,0.2764,5zxa,A,Mycobacterium tuberculosis H37Rv
rank00069_ca4_proteinbinders_2201_A,6jc0-assembly1_D,1.003,0.2761,6jc0,D,Mycolicibacterium smegmatis MC2 155
rank00069_ca4_proteinbinders_2201_A,7yor-assembly1_A,0.4205,0.2757,7yor,A,Methanocaldococcus jannaschii DSM 2661
rank00069_ca4_proteinbinders_2201_A,9e7f-assembly1_BV,0.5736,0.2742,9e7f,BV,Pyrobaculum calidifontis JCM 11548
rank00069_ca4_proteinbinders_2201_A,8fmw-assembly1_W,0.06946,0.2729,8fmw,W,Borreliella burgdorferi B31
rank00069_ca4_proteinbinders_2201_A,5uz9-assembly1_L,9.377,0.2723,5uz9,L,Pseudomonas aeruginosa UCBPP-PA14
rank00069_ca4_proteinbinders_2201_A,1l4s-assembly1_A,1.136,0.2721,1l4s,A,Escherichia coli
rank00069_ca4_proteinbinders_2201_A,7t3e-assembly2_B,7.315,0.2712,7t3e,B,Photobacterium profundum
rank00069_ca4_proteinbinders_2201_A,4p1l-assembly2_B,3.472,0.2711,4p1l,B,Chromohalobacter israelensis DSM 3043
rank00069_ca4_proteinbinders_2201_A,3pyx-assembly1_B,1.136,0.271,3pyx,B,Streptococcus pneumoniae SP23-BS72
rank00069_ca4_proteinbinders_2201_A,3lmm-assembly1_A,1.368,0.2709,3lmm,A,Corynebacterium diphtheriae
rank00069_ca4_proteinbinders_2201_A,2ap6-assembly1_A,7.783,0.2708,2ap6,A,Agrobacterium fabrum str. C58
rank00069_ca4_proteinbinders_2201_A,7d62-assembly1_B,2.392,0.2705,7d62,B,Vibrio cholerae O1 biovar El Tor str. N16961
rank00069_ca4_proteinbinders_2201_A,3pzr-assembly1_A,0.4205,0.2699,3pzr,A,Vibrio cholerae
rank00069_ca4_proteinbinders_2201_A,7a5c-assembly1_B,1.549,0.2695,7a5c,B,Vibrio cholerae O1 biovar El Tor str. N16961
rank00069_ca4_proteinbinders_2201_A,3tl1-assembly2_B,0.3952,0.2692,3tl1,B,Streptomyces coelicolor
rank00069_ca4_proteinbinders_2201_A,2gyy-assembly2_D,1.754,0.2682,2gyy,D,Streptococcus pneumoniae
rank00069_ca4_proteinbinders_2201_A,6wqn-assembly1_F,0.1763,0.2674,6wqn,F,Staphylococcus aureus
rank00069_ca4_proteinbinders_2201_A,1nwc-assembly1_B,1.648,0.2671,1nwc,B,Haemophilus influenzae
rank00069_ca4_proteinbinders_2201_A,1i5c-assembly1_B,0.006167,0.2668,1i5c,B,Thermotoga maritima
rank00069_ca4_proteinbinders_2201_A,5ium-assembly1_B,0.6103,0.2666,5ium,B,Bacillus subtilis subsp. subtilis str. 168
rank00069_ca4_proteinbinders_2201_A,4nq8-assembly2_B,3.931,0.2665,4nq8,B,Bordetella bronchiseptica RB50
rank00069_ca4_proteinbinders_2201_A,4pdh-assembly1_A,5.04,0.2651,4pdh,A,Polaromonas sp. JS666
rank00069_ca4_proteinbinders_2201_A,2gyy-assembly2_C,1.648,0.2651,2gyy,C,Streptococcus pneumoniae
rank00069_ca4_proteinbinders_2201_A,2pfy-assembly4_D,4.183,0.2645,2pfy,D,Bordetella pertussis Tohama I
rank00069_ca4_proteinbinders_2201_A,4pdd-assembly3_C,8.282,0.264,4pdd,C,Polaromonas sp. JS666
rank00069_ca4_proteinbinders_2201_A,4v9n-assembly2_CY,5.706,0.264,4v9n,CY,Thermus thermophilus HB27
rank00069_ca4_proteinbinders_2201_A,4pcd-assembly1_A,1.549,0.2634,4pcd,A,Roseobacter denitrificans OCh 114
rank00069_ca4_proteinbinders_2201_A,4x8r-assembly2_B,6.874,0.2633,4x8r,B,Cereibacter sphaeroides ATCC 17029
rank00069_ca4_proteinbinders_2201_A,8io2-assembly1_H,3.695,0.2628,8io2,H,Synechococcus elongatus PCC 6301
rank00069_ca4_proteinbinders_2201_A,6jc0-assembly1_B,1.136,0.2627,6jc0,B,Mycolicibacterium smegmatis MC2 155
rank00069_ca4_proteinbinders_2201_A,2pfz-assembly1_A,4.183,0.2604,2pfz,A,Bordetella pertussis Tohama I
rank00069_ca4_proteinbinders_2201_A,2xd5-assembly1_B,5.706,0.2598,2xd5,B,Streptococcus pneumoniae R6
rank00069_ca4_proteinbinders_2201_A,2y2o-assembly1_A,7.315,0.2595,2y2o,A,Streptococcus pneumoniae R6
rank00069_ca4_proteinbinders_2201_A,4nhb-assembly2_B,4.451,0.2566,4nhb,B,Desulfovibrio desulfuricans ATCC 27774
rank00069_ca4_proteinbinders_2201_A,2gyy-assembly1_A,1.986,0.2559,2gyy,A,Streptococcus pneumoniae
rank00069_ca4_proteinbinders_2201_A,6vvt-assembly1_B,3.263,0.2538,6vvt,B,Mycolicibacterium smegmatis MC2 155
rank00069_ca4_proteinbinders_2201_A,3fxb-assembly2_B,8.813,0.2532,3fxb,B,Ruegeria pomeroyi DSS-3
rank00069_ca4_proteinbinders_2201_A,3bde-assembly1_A,3.695,0.2515,3bde,A,Mesorhizobium japonicum MAFF 303099
rank00069_ca4_proteinbinders_2201_A,2yv3-assembly1_B,0.08368,0.2506,2yv3,B,Thermus thermophilus HB8
rank00069_ca4_proteinbinders_2201_A,7r5n-assembly1_A,8.813,0.2498,7r5n,A,Pseudomonas fluorescens
rank00069_ca4_proteinbinders_2201_A,4p56-assembly3_C,6.072,0.2484,4p56,C,Bordetella bronchiseptica RB50
rank00069_ca4_proteinbinders_2201_A,3q63-assembly2_D,1.648,0.2468,3q63,D,Mesorhizobium japonicum MAFF 303099
rank00069_ca4_proteinbinders_2201_A,4p1e-assembly1_A,4.736,0.2466,4p1e,A,Escherichia fergusonii ATCC 35469
rank00069_ca4_proteinbinders_2201_A,2pul-assembly1_B,4.451,0.2452,2pul,B,Bacillus subtilis
rank00069_ca4_proteinbinders_2201_A,6v04-assembly1_A,0.226,0.2425,6v04,A,Micromonospora chersina
rank00069_ca4_proteinbinders_2201_A,2jch-assembly1_A,9.978,0.2414,2jch,A,Streptococcus pneumoniae R6
rank00069_ca4_proteinbinders_2201_A,8cp7-assembly1_A,3.067,0.2411,8cp7,A,Haemophilus influenzae
rank00069_ca4_proteinbinders_2201_A,6h75-assembly1_A,3.263,0.2404,6h75,A,Haemophilus influenzae Rd KW20
rank00069_ca4_proteinbinders_2201_A,6vj2-assembly1_C,0.7353,0.2403,6vj2,C,Lactococcus lactis subsp. lactis Il1403
rank00069_ca4_proteinbinders_2201_A,2fum-assembly1_A,8.813,0.2391,2fum,A,Mycobacterium tuberculosis H37Rv
rank00069_ca4_proteinbinders_2201_A,9fvc-assembly1_A,3.067,0.2325,9fvc,A,Vibrio cholerae
rank00069_ca4_proteinbinders_2201_A,1xfs-assembly1_A,1.866,0.2272,1xfs,A,Nitrosomonas europaea ATCC 19718
rank00069_ca4_proteinbinders_2201_A,5vx6-assembly1_A,1.754,0.2268,5vx6,A,Bacillus subtilis subsp. subtilis str. 168
rank00069_ca4_proteinbinders_2201_A,4r7k-assembly1_D,4.451,0.2246,4r7k,D,Helicobacter pylori J99
rank00069_ca4_proteinbinders_2201_A,2pui-assembly1_B,9.978,0.2244,2pui,B,Bacillus subtilis
rank00069_ca4_proteinbinders_2201_A,4pf8-assembly1_A,2.113,0.2236,4pf8,A,Sulfitobacter sp. NAS-14.1
rank00069_ca4_proteinbinders_2201_A,4p47-assembly1_A,2.709,0.2231,4p47,A,Brucella anthropi ATCC 49188
rank00069_ca4_proteinbinders_2201_A,2hpg-assembly4_D,4.183,0.2182,2hpg,D,Thermotoga maritima
rank00069_ca4_proteinbinders_2201_A,3gyy-assembly3_C,5.04,0.2162,3gyy,C,Halomonas elongata
rank00069_ca4_proteinbinders_2201_A,8i23-assembly1_B,6.874,0.2158,8i23,B,Acetivibrio thermocellus DSM 1313
rank00069_ca4_proteinbinders_2201_A,4kc7-assembly1_A,7.783,0.2146,4kc7,A,Thermotoga petrophila RKU-1
rank00069_ca4_proteinbinders_2201_A,5uy7-assembly1_A,9.978,0.2139,5uy7,A,Burkholderia ambifaria MC40-6
rank00069_ca4_proteinbinders_2201_A,4kc7-assembly3_C,5.363,0.2135,4kc7,C,Thermotoga petrophila RKU-1
rank00069_ca4_proteinbinders_2201_A,4pe3-assembly1_A,5.363,0.2076,4pe3,A,Cereibacter sphaeroides ATCC 17029
rank00069_ca4_proteinbinders_2201_A,9gnm-assembly1_A,0.5066,0.2055,9gnm,A,Escherichia coli
rank00069_ca4_proteinbinders_2201_A,2xh9-assembly1_A,9.978,0.2048,2xh9,A,Streptomyces clavuligerus
rank00069_ca4_proteinbinders_2201_A,6wjm-assembly1_A,6.461,0.2011,6wjm,A,Desulfarculus baarsii DSM 2075
rank00070_ca4_proteinbinders_2985_A,3a6g-assembly1_B,0.09189,0.4308,3a6g,B,Pseudomonas putida
rank00070_ca4_proteinbinders_2985_A,4xg0-assembly1_A,0.3582,0.4294,4xg0,A,Bordetella bronchiseptica RB50
rank00070_ca4_proteinbinders_2985_A,3a6f-assembly1_D,0.1252,0.4227,3a6f,D,Pseudomonas putida
rank00070_ca4_proteinbinders_2985_A,4xfr-assembly1_A,0.09189,0.4209,4xfr,A,Bordetella bronchiseptica RB50
rank00070_ca4_proteinbinders_2985_A,1j2t-assembly1_B,0.8513,0.4196,1j2t,B,Pseudomonas putida
rank00070_ca4_proteinbinders_2985_A,3a6h-assembly1_F,0.3582,0.4137,3a6h,F,Pseudomonas putida
rank00070_ca4_proteinbinders_2985_A,3gdw-assembly1_A,0.2053,0.4127,3gdw,A,Enterococcus faecalis V583
rank00070_ca4_proteinbinders_2985_A,3ipr-assembly1_A,0.4053,0.4122,3ipr,A,Enterococcus faecalis
rank00070_ca4_proteinbinders_2985_A,5dmh-assembly1_A,0.02508,0.4086,5dmh,A,Cupriavidus necator H16
rank00070_ca4_proteinbinders_2985_A,1q3k-assembly1_F,0.1106,0.4067,1q3k,F,Pseudomonas putida
rank00070_ca4_proteinbinders_2985_A,6oz1-assembly1_A,0.3165,0.4048,6oz1,A,Mycobacteroides chelonae
rank00070_ca4_proteinbinders_2985_A,4xfm-assembly1_A,8.39,0.4037,4xfm,A,Pectobacterium atrosepticum SCRI1043
rank00070_ca4_proteinbinders_2985_A,3a6g-assembly1_E,0.5522,0.4028,3a6g,E,Pseudomonas putida
rank00070_ca4_proteinbinders_2985_A,3wxm-assembly3_F,0.7071,0.4014,3wxm,F,Aeropyrum pernix K1
rank00070_ca4_proteinbinders_2985_A,3ve5-assembly1_A,0.7522,0.401,3ve5,A,Caldanaerobacter subterraneus subsp. tengcongensis MB4
rank00070_ca4_proteinbinders_2985_A,8w2d-assembly2_B,0.1705,0.3941,8w2d,B,Paraburkholderia acidicola
rank00070_ca4_proteinbinders_2985_A,6cng-assembly2_D,0.4879,0.3883,6cng,D,Streptococcus pneumoniae R6
rank00070_ca4_proteinbinders_2985_A,8w2c-assembly1_A,1.09,0.3854,8w2c,A,Paraburkholderia acidicola
rank00070_ca4_proteinbinders_2985_A,2qm1-assembly1_B,6.158,0.3846,2qm1,B,Enterococcus faecalis V583
rank00070_ca4_proteinbinders_2985_A,8k3f-assembly1_B,1.09,0.3839,8k3f,B,Campylobacter jejuni
rank00070_ca4_proteinbinders_2985_A,3cr3-assembly1_C,0.1252,0.382,3cr3,C,Lactococcus lactis subsp. lactis Il1403
rank00070_ca4_proteinbinders_2985_A,3nyi-assembly1_A,1.902,0.3818,3nyi,A,Eubacterium ventriosum ATCC 27560
rank00070_ca4_proteinbinders_2985_A,4ld0-assembly1_B,1.681,0.3786,4ld0,B,Thermus thermophilus HB8
rank00070_ca4_proteinbinders_2985_A,4rz2-assembly2_B,0.104,0.3782,4rz2,B,Geobacillus thermodenitrificans NG80-2
rank00070_ca4_proteinbinders_2985_A,4lw8-assembly1_B,0.7071,0.3742,4lw8,B,Burkholderia cenocepacia J2315
rank00070_ca4_proteinbinders_2985_A,3a6g-assembly1_C,0.07633,0.3729,3a6g,C,Pseudomonas putida
rank00070_ca4_proteinbinders_2985_A,8b0j-assembly1_D,0.7071,0.3708,8b0j,D,Escherichia coli K-12
rank00070_ca4_proteinbinders_2985_A,6s16-assembly1_A,1.902,0.3708,6s16,A,Thermus thermophilus HB8
rank00070_ca4_proteinbinders_2985_A,4rz3-assembly1_B,0.1603,0.3706,4rz3,B,Geobacillus thermodenitrificans NG80-2
rank00070_ca4_proteinbinders_2985_A,3obe-assembly1_A,1.16,0.3705,3obe,A,Parabacteroides distasonis ATCC 8503
rank00070_ca4_proteinbinders_2985_A,2e2o-assembly1_A,6.969,0.3694,2e2o,A,Sulfurisphaera tokodaii
rank00070_ca4_proteinbinders_2985_A,3ct6-assembly1_B,0.3367,0.3682,3ct6,B,Lactococcus lactis
rank00070_ca4_proteinbinders_2985_A,8w2d-assembly1_A,0.381,0.3679,8w2d,A,Paraburkholderia acidicola
rank00070_ca4_proteinbinders_2985_A,4j2o-assembly1_E,0.1507,0.3678,4j2o,E,Acinetobacter baumannii D1279779
rank00070_ca4_proteinbinders_2985_A,7ejw-assembly1_B,0.007745,0.3671,7ejw,B,Pseudomonas aeruginosa PAO1
rank00070_ca4_proteinbinders_2985_A,7dy1-assembly1_F,0.09775,0.3647,7dy1,F,Thermosynechococcus vestitus BP-1
rank00070_ca4_proteinbinders_2985_A,3a6j-assembly1_F,0.3165,0.3641,3a6j,F,Pseudomonas putida
rank00070_ca4_proteinbinders_2985_A,5j1j-assembly1_B,0.01351,0.364,5j1j,B,Pseudomonas aeruginosa PAO1
rank00070_ca4_proteinbinders_2985_A,8v4g-assembly1_B,0.8513,0.364,8v4g,B,Campylobacter jejuni
rank00070_ca4_proteinbinders_2985_A,6xyz-assembly1_A,2.023,0.3639,6xyz,A,Flavobacterium johnsoniae UW101
rank00070_ca4_proteinbinders_2985_A,4ep4-assembly1_B,0.4587,0.3632,4ep4,B,Thermus thermophilus HB8
rank00070_ca4_proteinbinders_2985_A,3obe-assembly2_B,5.442,0.36,3obe,B,Parabacteroides distasonis ATCC 8503
rank00070_ca4_proteinbinders_2985_A,2aa4-assembly1_B,8.925,0.3596,2aa4,B,Escherichia coli
rank00070_ca4_proteinbinders_2985_A,5why-assembly2_B,9.494,0.3591,5why,B,Acetivibrio thermocellus ATCC 27405
rank00070_ca4_proteinbinders_2985_A,4ld0-assembly1_A,1.234,0.3586,4ld0,A,Thermus thermophilus HB8
rank00070_ca4_proteinbinders_2985_A,3a6j-assembly1_E,0.09775,0.3585,3a6j,E,Pseudomonas putida
rank00070_ca4_proteinbinders_2985_A,2ztj-assembly1_A,0.2629,0.3579,2ztj,A,Thermus thermophilus HB27
rank00070_ca4_proteinbinders_2985_A,5jwo-assembly1_A,0.8002,0.3575,5jwo,A,Thermosynechococcus vestitus BP-1
rank00070_ca4_proteinbinders_2985_A,4ycs-assembly5_E,0.1814,0.3572,4ycs,E,Clostridioides difficile 630
rank00070_ca4_proteinbinders_2985_A,1di0-assembly1_A,0.02508,0.3564,1di0,A,Brucella abortus
rank00070_ca4_proteinbinders_2985_A,6lw3-assembly1_B,8.39,0.3564,6lw3,B,Pseudomonas aeruginosa
rank00070_ca4_proteinbinders_2985_A,6s16-assembly1_B,5.789,0.3562,6s16,B,Thermus thermophilus HB8
rank00070_ca4_proteinbinders_2985_A,3jzm-assembly1_B,0.1814,0.3557,3jzm,B,Synechococcus elongatus PCC 7942 = FACHB-805
rank00070_ca4_proteinbinders_2985_A,8v4g-assembly1_A,0.8002,0.3555,8v4g,A,Campylobacter jejuni
rank00070_ca4_proteinbinders_2985_A,7dye-assembly1_A,0.07633,0.3553,7dye,A,Synechococcus elongatus PCC 7942 = FACHB-805
rank00070_ca4_proteinbinders_2985_A,3ec1-assembly2_B,2.591,0.3553,3ec1,B,Geobacillus stearothermophilus
rank00070_ca4_proteinbinders_2985_A,8x7f-assembly1_J,1.902,0.3549,8x7f,J,Escherichia coli K-12
rank00070_ca4_proteinbinders_2985_A,8yja-assembly1_A,1.312,0.3531,8yja,A,Vibrio vulnificus MO6-24/O
rank00070_ca4_proteinbinders_2985_A,6o7r-assembly1_D,2.023,0.3529,6o7r,D,Azotobacter vinelandii
rank00070_ca4_proteinbinders_2985_A,4e19-assembly2_B,0.4312,0.3528,4e19,B,Halobacterium salinarum NRC-1
rank00070_ca4_proteinbinders_2985_A,3a6l-assembly1_C,0.05267,0.3524,3a6l,C,Pseudomonas putida
rank00070_ca4_proteinbinders_2985_A,8txr-assembly1_D,0.2629,0.3524,8txr,D,Escherichia coli
rank00070_ca4_proteinbinders_2985_A,7cc3-assembly3_E,6.969,0.3511,7cc3,E,Methanosarcina mazei Go1
rank00070_ca4_proteinbinders_2985_A,3ouu-assembly1_A,0.03019,0.351,3ouu,A,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819
rank00070_ca4_proteinbinders_2985_A,6q26-assembly2_D,6.969,0.3505,6q26,D,Staphylococcus aureus
rank00070_ca4_proteinbinders_2985_A,8ofl-assembly1_A,0.9056,0.3502,8ofl,A,Listeria monocytogenes
