query,target,evalue,lddt,pdb_id,chain,SCIENTIFIC_NAME
rank0079_ca6_proteinbinders_0352_A,3pnz-assembly1_A,0.04312,0.3267,3pnz,A,Listeria monocytogenes serotype 4b str. H7858
rank0079_ca6_proteinbinders_0352_A,8jh1-assembly1_B,0.8958,0.3267,8jh1,B,Thermus thermophilus HB8
rank0079_ca6_proteinbinders_0352_A,5wqc-assembly1_A,0.001357,0.3265,5wqc,A,Pyrococcus abyssi GE5
rank0079_ca6_proteinbinders_0352_A,2xj9-assembly1_A,0.01068,0.3262,2xj9,A,Caulobacter vibrioides
rank0079_ca6_proteinbinders_0352_A,3p52-assembly1_A,0.01537,0.326,3p52,A,Campylobacter jejuni
rank0079_ca6_proteinbinders_0352_A,1f48-assembly1_A,0.185,0.3257,1f48,A,Escherichia coli
rank0079_ca6_proteinbinders_0352_A,9b9z-assembly1_R,0.001065,0.3255,9b9z,R,Pyrococcus abyssi GE5
rank0079_ca6_proteinbinders_0352_A,2qez-assembly4_C,0.5858,0.3254,2qez,C,Listeria monocytogenes serotype 4b str. F2365
rank0079_ca6_proteinbinders_0352_A,8wt1-assembly2_D,0.01959,0.3252,8wt1,D,Geobacillus stearothermophilus ATCC 12980
rank0079_ca6_proteinbinders_0352_A,6tpj-assembly1_A,0.01005,0.324,6tpj,A,Pyrococcus abyssi GE5
rank0079_ca6_proteinbinders_0352_A,4lx4-assembly3_C,0.3605,0.324,4lx4,C,Stutzerimonas stutzeri A1501
rank0079_ca6_proteinbinders_0352_A,5yzo-assembly1_D,0.07444,0.3238,5yzo,D,Deinococcus radiodurans R1 = ATCC 13939 = DSM 20539
rank0079_ca6_proteinbinders_0352_A,5yzn-assembly1_D,0.08404,0.3232,5yzn,D,Deinococcus radiodurans R1 = ATCC 13939 = DSM 20539
rank0079_ca6_proteinbinders_0352_A,8wt1-assembly2_G,0.01959,0.3231,8wt1,G,Geobacillus stearothermophilus ATCC 12980
rank0079_ca6_proteinbinders_0352_A,2e18-assembly1_B,0.01135,0.323,2e18,B,Pyrococcus horikoshii OT3
rank0079_ca6_proteinbinders_0352_A,8oum-assembly4_D,0.1741,0.323,8oum,D,Promethearchaeati archaeon
rank0079_ca6_proteinbinders_0352_A,3k32-assembly1_A,0.001002,0.3228,3k32,A,Methanocaldococcus jannaschii
rank0079_ca6_proteinbinders_0352_A,5gkj-assembly1_A,0.1366,0.3228,5gkj,A,Thermococcus kodakarensis KOD1
rank0079_ca6_proteinbinders_0352_A,6b2m-assembly1_C,0.8958,0.3228,6b2m,C,Lactiplantibacillus plantarum
rank0079_ca6_proteinbinders_0352_A,6b2m-assembly1_D,0.2219,0.3227,6b2m,D,Lactiplantibacillus plantarum
rank0079_ca6_proteinbinders_0352_A,5ume-assembly2_F,0.02654,0.3225,5ume,F,Haemophilus influenzae Rd KW20
rank0079_ca6_proteinbinders_0352_A,8viw-assembly1_A,0.5189,0.3223,8viw,A,Pasteurella multocida
rank0079_ca6_proteinbinders_0352_A,2wzg-assembly1_A,0.1008,0.3216,2wzg,A,Legionella pneumophila
rank0079_ca6_proteinbinders_0352_A,8vcw-assembly1_A,0.01735,0.3213,8vcw,A,Blautia obeum
rank0079_ca6_proteinbinders_0352_A,5udr-assembly1_E,1.547,0.3211,5udr,E,Lactiplantibacillus plantarum
rank0079_ca6_proteinbinders_0352_A,5zwl-assembly1_G,2.404,0.3209,5zwl,G,Thermosynechococcus vestitus BP-1
rank0079_ca6_proteinbinders_0352_A,3bl5-assembly6_F,0.007885,0.3209,3bl5,F,Bacillus subtilis subsp. subtilis str. 168
rank0079_ca6_proteinbinders_0352_A,2h1i-assembly1_A,0.5858,0.3209,2h1i,A,Bacillus cereus ATCC 14579
rank0079_ca6_proteinbinders_0352_A,5zdk-assembly1_A,1.075,0.3202,5zdk,A,Thermus thermophilus HB8
rank0079_ca6_proteinbinders_0352_A,2nxi-assembly2_F,0.08404,0.3201,2nxi,F,Aquifex aeolicus
rank0079_ca6_proteinbinders_0352_A,5udx-assembly1_C,1.746,0.3195,5udx,C,Lactiplantibacillus plantarum WCFS1
rank0079_ca6_proteinbinders_0352_A,3p52-assembly1_B,0.02654,0.3191,3p52,B,Campylobacter jejuni
rank0079_ca6_proteinbinders_0352_A,5udw-assembly1_B,0.9518,0.3178,5udw,B,Lactiplantibacillus plantarum WCFS1
rank0079_ca6_proteinbinders_0352_A,8p53-assembly1_A,0.0791,0.3177,8p53,A,Pseudomonas aeruginosa PAO1
rank0079_ca6_proteinbinders_0352_A,6utr-assembly1_A,0.3193,0.3177,6utr,A,Lactiplantibacillus plantarum
rank0079_ca6_proteinbinders_0352_A,1v0w-assembly1_A,4.083,0.3177,1v0w,A,Streptomyces sp. PMF
rank0079_ca6_proteinbinders_0352_A,6h21-assembly1_B,0.7467,0.3176,6h21,B,Staphylococcus aureus subsp. aureus N315
rank0079_ca6_proteinbinders_0352_A,6h2n-assembly1_B,0.7467,0.3176,6h2n,B,Staphylococcus aureus subsp. aureus N315
rank0079_ca6_proteinbinders_0352_A,1zvj-assembly1_A,0.1451,0.3165,1zvj,A,Alicyclobacillus sendaiensis
rank0079_ca6_proteinbinders_0352_A,5yzn-assembly1_C,0.04868,0.3164,5yzn,C,Deinococcus radiodurans R1 = ATCC 13939 = DSM 20539
rank0079_ca6_proteinbinders_0352_A,7ep9-assembly1_C,0.3393,0.316,7ep9,C,Fusobacterium nucleatum
rank0079_ca6_proteinbinders_0352_A,1v0r-assembly1_A,7.049,0.3159,1v0r,A,Streptomyces sp. PMF
rank0079_ca6_proteinbinders_0352_A,8b4u-assembly1_A,5.53,0.3159,8b4u,A,Candidatus Bathyarchaeota archaeon
rank0079_ca6_proteinbinders_0352_A,1g4p-assembly1_A,0.1138,0.3156,1g4p,A,Bacillus subtilis
rank0079_ca6_proteinbinders_0352_A,4jro-assembly1_D,3.398,0.3154,4jro,D,Listeria monocytogenes EGD-e
rank0079_ca6_proteinbinders_0352_A,4jro-assembly1_C,4.535,0.3153,4jro,C,Listeria monocytogenes EGD-e
rank0079_ca6_proteinbinders_0352_A,5vol-assembly2_E,0.3393,0.3152,5vol,E,Bacteroides intestinalis DSM 17393
rank0079_ca6_proteinbinders_0352_A,4lef-assembly5_E,0.01959,0.315,4lef,E,Escherichia coli K-12
rank0079_ca6_proteinbinders_0352_A,5vol-assembly2_D,0.1965,0.3148,5vol,D,Bacteroides intestinalis DSM 17393
rank0079_ca6_proteinbinders_0352_A,6vwp-assembly2_D,0.1071,0.3145,6vwp,D,Escherichia coli K-12
rank0079_ca6_proteinbinders_0352_A,5yzo-assembly1_A,0.2828,0.314,5yzo,A,Deinococcus radiodurans R1 = ATCC 13939 = DSM 20539
rank0079_ca6_proteinbinders_0352_A,4a6u-assembly1_B,3.843,0.3137,4a6u,B,Chromobacterium violaceum
rank0079_ca6_proteinbinders_0352_A,1b5t-assembly1_B,0.01447,0.3133,1b5t,B,Escherichia coli
rank0079_ca6_proteinbinders_0352_A,5zdo-assembly1_A,1.142,0.313,5zdo,A,Thermus thermophilus HB8
rank0079_ca6_proteinbinders_0352_A,6ikg-assembly1_A,0.04581,0.3121,6ikg,A,Deinococcus radiodurans R1 = ATCC 13939 = DSM 20539
rank0079_ca6_proteinbinders_0352_A,3cz8-assembly1_A,0.4596,0.3119,3cz8,A,Bacillus subtilis subsp. subtilis str. 168
rank0079_ca6_proteinbinders_0352_A,7dwc-assembly4_D,0.1965,0.3116,7dwc,D,Bacteroides thetaiotaomicron VPI-5482
rank0079_ca6_proteinbinders_0352_A,2wzf-assembly1_A,0.05496,0.3114,2wzf,A,Legionella pneumophila
rank0079_ca6_proteinbinders_0352_A,5l3k-assembly2_H,0.843,0.3113,5l3k,H,Mycolicibacterium thermoresistibile
rank0079_ca6_proteinbinders_0352_A,6b2o-assembly1_F,0.3831,0.3112,6b2o,F,Lactiplantibacillus plantarum
rank0079_ca6_proteinbinders_0352_A,6vwp-assembly1_B,0.6614,0.3112,6vwp,B,Escherichia coli K-12
rank0079_ca6_proteinbinders_0352_A,6b2o-assembly1_A,0.7027,0.3109,6b2o,A,Lactiplantibacillus plantarum
rank0079_ca6_proteinbinders_0352_A,2yk4-assembly1_A,0.2505,0.3107,2yk4,A,Neisseria meningitidis serogroup B
rank0079_ca6_proteinbinders_0352_A,6b2o-assembly1_B,0.185,0.31,6b2o,B,Lactiplantibacillus plantarum
rank0079_ca6_proteinbinders_0352_A,6ikg-assembly1_B,0.03594,0.3094,6ikg,B,Deinococcus radiodurans R1 = ATCC 13939 = DSM 20539
rank0079_ca6_proteinbinders_0352_A,5uof-assembly1_B,0.2088,0.3094,5uof,B,Burkholderia multivorans ATCC 17616
rank0079_ca6_proteinbinders_0352_A,6ikg-assembly1_C,0.04868,0.309,6ikg,C,Deinococcus radiodurans R1 = ATCC 13939 = DSM 20539
rank0079_ca6_proteinbinders_0352_A,5g5m-assembly1_B,0.3005,0.3085,5g5m,B,Pyrococcus furiosus
rank0079_ca6_proteinbinders_0352_A,5unm-assembly1_F,0.5513,0.3084,5unm,F,Lactiplantibacillus plantarum
rank0079_ca6_proteinbinders_0352_A,5t88-assembly1_A,0.2662,0.3083,5t88,A,Pyrococcus furiosus
rank0079_ca6_proteinbinders_0352_A,4lx4-assembly4_D,0.4883,0.3082,4lx4,D,Stutzerimonas stutzeri A1501
rank0079_ca6_proteinbinders_0352_A,6b2m-assembly1_A,0.6224,0.3081,6b2m,A,Lactiplantibacillus plantarum
rank0079_ca6_proteinbinders_0352_A,8jtp-assembly1_B,7.197,0.3079,8jtp,B,Klebsiella pneumoniae subsp. pneumoniae
rank0079_ca6_proteinbinders_0352_A,2qr5-assembly1_A,0.2358,0.3076,2qr5,A,Aeropyrum pernix K1
rank0079_ca6_proteinbinders_0352_A,1qgs-assembly1_A,0.1542,0.3073,1qgs,A,Bacillus subtilis
rank0079_ca6_proteinbinders_0352_A,6igp-assembly1_C,0.2088,0.3073,6igp,C,Deinococcus radiodurans R1 = ATCC 13939 = DSM 20539
rank0079_ca6_proteinbinders_0352_A,1h7l-assembly1_A,0.1965,0.307,1h7l,A,Bacillus subtilis
rank0079_ca6_proteinbinders_0352_A,5tvg-assembly6_F,1.746,0.307,5tvg,F,Burkholderia vietnamiensis G4
rank0079_ca6_proteinbinders_0352_A,1g4e-assembly1_A,0.01633,0.3068,1g4e,A,Bacillus subtilis
rank0079_ca6_proteinbinders_0352_A,5udv-assembly1_C,0.3393,0.3066,5udv,C,Lactiplantibacillus plantarum WCFS1
rank0079_ca6_proteinbinders_0352_A,3tzt-assembly1_B,1.37,0.3066,3tzt,B,Anaerococcus prevotii DSM 20548
rank0079_ca6_proteinbinders_0352_A,4a6r-assembly1_A,1.855,0.3063,4a6r,A,Chromobacterium violaceum
rank0079_ca6_proteinbinders_0352_A,1siu-assembly1_A,0.5858,0.3055,1siu,A,Alicyclobacillus sendaiensis
rank0079_ca6_proteinbinders_0352_A,5tvg-assembly4_B,0.2219,0.3054,5tvg,B,Burkholderia vietnamiensis G4
rank0079_ca6_proteinbinders_0352_A,5tvg-assembly5_G,0.2219,0.3052,5tvg,G,Burkholderia vietnamiensis G4
rank0079_ca6_proteinbinders_0352_A,5tvg-assembly5_D,0.4325,0.3048,5tvg,D,Burkholderia vietnamiensis G4
rank0079_ca6_proteinbinders_0352_A,5udv-assembly1_E,0.5858,0.3047,5udv,E,Lactiplantibacillus plantarum WCFS1
rank0079_ca6_proteinbinders_0352_A,5vol-assembly1_C,0.1965,0.3046,5vol,C,Bacteroides intestinalis DSM 17393
rank0079_ca6_proteinbinders_0352_A,1wxe-assembly1_A,0.02212,0.3045,1wxe,A,Escherichia coli
rank0079_ca6_proteinbinders_0352_A,5l3k-assembly1_A,1.142,0.3045,5l3k,A,Mycolicibacterium thermoresistibile
rank0079_ca6_proteinbinders_0352_A,5kha-assembly1_A,0.05172,0.304,5kha,A,Acinetobacter baumannii
rank0079_ca6_proteinbinders_0352_A,5lcn-assembly1_C,0.2505,0.3038,5lcn,C,Pyrococcus furiosus DSM 3638
rank0079_ca6_proteinbinders_0352_A,6vwp-assembly1_H,0.4883,0.3036,6vwp,H,Escherichia coli K-12
rank0079_ca6_proteinbinders_0352_A,7myg-assembly2_B,5.876,0.3031,7myg,B,Mycobacterium tuberculosis
rank0079_ca6_proteinbinders_0352_A,4a72-assembly1_A,1.289,0.3028,4a72,A,Chromobacterium violaceum
rank0079_ca6_proteinbinders_0352_A,7b6b-assembly1_B,3.616,0.3027,7b6b,B,Dysgonomonas mossii DSM 22836
rank0079_ca6_proteinbinders_0352_A,1z26-assembly1_A,0.843,0.3025,1z26,A,Pyrococcus furiosus
rank0079_ca6_proteinbinders_0352_A,7qyf-assembly1_D,1.456,0.3024,7qyf,D,Acidihalobacter
rank0079_ca6_proteinbinders_0352_A,5h61-assembly1_A,0.6224,0.3023,5h61,A,Escherichia coli
rank0079_ca6_proteinbinders_0352_A,5jio-assembly1_A,0.3393,0.3022,5jio,A,Mycolicibacterium thermoresistibile
rank0079_ca6_proteinbinders_0352_A,7qyg-assembly1_D,2.67,0.3018,7qyg,D,Acidihalobacter
rank0079_ca6_proteinbinders_0352_A,1h7q-assembly1_A,0.1008,0.3017,1h7q,A,Bacillus subtilis
rank0079_ca6_proteinbinders_0352_A,6utr-assembly1_F,0.2505,0.3017,6utr,F,Lactiplantibacillus plantarum
rank0079_ca6_proteinbinders_0352_A,4f4h-assembly1_B,4.338,0.3012,4f4h,B,Burkholderia thailandensis E264
rank0079_ca6_proteinbinders_0352_A,8wt1-assembly1_H,0.03183,0.3003,8wt1,H,Geobacillus stearothermophilus ATCC 12980
rank0079_ca6_proteinbinders_0352_A,1sn7-assembly1_A,0.185,0.3001,1sn7,A,Alicyclobacillus sendaiensis
rank0079_ca6_proteinbinders_0352_A,5udr-assembly1_F,0.5189,0.2993,5udr,F,Lactiplantibacillus plantarum
rank0079_ca6_proteinbinders_0352_A,6utq-assembly1_A,0.2662,0.2989,6utq,A,Lactiplantibacillus plantarum
rank0079_ca6_proteinbinders_0352_A,3jsz-assembly1_A,0.1071,0.2988,3jsz,A,Legionella pneumophila str. Lens
rank0079_ca6_proteinbinders_0352_A,1g4t-assembly1_A,0.04312,0.2973,1g4t,A,Bacillus subtilis
rank0079_ca6_proteinbinders_0352_A,2pza-assembly1_B,0.1285,0.2973,2pza,B,Bacillus anthracis
rank0079_ca6_proteinbinders_0352_A,6pey-assembly2_B,0.02996,0.2971,6pey,B,Escherichia coli
rank0079_ca6_proteinbinders_0352_A,6gi1-assembly1_A,8.457,0.2971,6gi1,A,Pseudomonas aeruginosa PAO1
rank0079_ca6_proteinbinders_0352_A,5jh8-assembly1_A,0.5189,0.297,5jh8,A,Chromobacterium violaceum ATCC 12472
rank0079_ca6_proteinbinders_0352_A,1t1i-assembly1_A,0.1741,0.2967,1t1i,A,Bacillus sp. MN-32
rank0079_ca6_proteinbinders_0352_A,5tvg-assembly3_E,1.011,0.2965,5tvg,E,Burkholderia vietnamiensis G4
rank0079_ca6_proteinbinders_0352_A,7cm9-assembly2_D,7.959,0.2963,7cm9,D,Psychrobacter sp.
rank0079_ca6_proteinbinders_0352_A,1t1g-assembly1_A,0.1741,0.2955,1t1g,A,Bacillus sp. MN-32
rank0079_ca6_proteinbinders_0352_A,5ume-assembly1_D,0.04581,0.295,5ume,D,Haemophilus influenzae Rd KW20
rank0079_ca6_proteinbinders_0352_A,5huh-assembly1_A,0.01735,0.2947,5huh,A,Streptococcus pyogenes NZ131
rank0079_ca6_proteinbinders_0352_A,5kha-assembly1_B,0.03183,0.2944,5kha,B,Acinetobacter baumannii
rank0079_ca6_proteinbinders_0352_A,8jtp-assembly1_D,8.078,0.2943,8jtp,D,Klebsiella pneumoniae subsp. pneumoniae
rank0079_ca6_proteinbinders_0352_A,1g4p-assembly2_B,0.1138,0.2942,1g4p,B,Bacillus subtilis
rank0079_ca6_proteinbinders_0352_A,6dg3-assembly1_A,2.67,0.2933,6dg3,A,Lactiplantibacillus plantarum WCFS1
rank0079_ca6_proteinbinders_0352_A,3i16-assembly1_A,0.407,0.293,3i16,A,Clostridium novyi NT
rank0079_ca6_proteinbinders_0352_A,7swh-assembly1_B,9.548,0.2929,7swh,B,Burkholderia pseudomallei K96243
rank0079_ca6_proteinbinders_0352_A,4q16-assembly1_A,0.2219,0.2928,4q16,A,Deinococcus radiodurans R1 = ATCC 13939 = DSM 20539
rank0079_ca6_proteinbinders_0352_A,2qez-assembly3_D,1.643,0.2926,2qez,D,Listeria monocytogenes serotype 4b str. F2365
rank0079_ca6_proteinbinders_0352_A,6kv3-assembly2_D,0.04581,0.2921,6kv3,D,Staphylococcus aureus subsp. aureus COL
rank0079_ca6_proteinbinders_0352_A,6igq-assembly1_A,0.4325,0.2918,6igq,A,Deinococcus radiodurans R1 = ATCC 13939 = DSM 20539
rank0079_ca6_proteinbinders_0352_A,6igp-assembly1_B,0.3393,0.2915,6igp,B,Deinococcus radiodurans R1 = ATCC 13939 = DSM 20539
rank0079_ca6_proteinbinders_0352_A,5uz4-assembly1_Z,0.4325,0.2914,5uz4,Z,Escherichia coli
rank0079_ca6_proteinbinders_0352_A,1gtl-assembly1_1,0.3193,0.2912,1gtl,1,Bacillus sp. MN-32
rank0079_ca6_proteinbinders_0352_A,7uxt-assembly1_A,0.3831,0.2911,7uxt,A,Streptococcus equi
rank0079_ca6_proteinbinders_0352_A,3i16-assembly1_C,0.7467,0.2911,3i16,C,Clostridium novyi NT
rank0079_ca6_proteinbinders_0352_A,4q16-assembly2_C,0.06593,0.2908,4q16,C,Deinococcus radiodurans R1 = ATCC 13939 = DSM 20539
rank0079_ca6_proteinbinders_0352_A,8hgv-assembly1_A,0.5513,0.2899,8hgv,A,Gordonia sp. P8219
rank0079_ca6_proteinbinders_0352_A,6kv3-assembly2_C,0.0893,0.2898,6kv3,C,Staphylococcus aureus subsp. aureus COL
rank0079_ca6_proteinbinders_0352_A,4e0c-assembly1_A,5.713,0.2894,4e0c,A,Francisella tularensis subsp. tularensis SCHU S4
rank0079_ca6_proteinbinders_0352_A,7q9z-assembly1_BBB,3.203,0.2888,7q9z,BBB,Chromobacterium violaceum ATCC 12472
rank0079_ca6_proteinbinders_0352_A,5uof-assembly1_A,0.2505,0.2884,5uof,A,Burkholderia multivorans ATCC 17616
rank0079_ca6_proteinbinders_0352_A,5l3k-assembly2_F,1.142,0.2882,5l3k,F,Mycolicibacterium thermoresistibile
rank0079_ca6_proteinbinders_0352_A,3wqg-assembly1_A,1.213,0.2877,3wqg,A,Delftia sp. HT23
rank0079_ca6_proteinbinders_0352_A,7m1m-assembly2_M,2.226,0.2876,7m1m,M,Pseudomonas aeruginosa
rank0079_ca6_proteinbinders_0352_A,4rkr-assembly1_B,0.4325,0.2871,4rkr,B,Arthrobacter sp. FB24
rank0079_ca6_proteinbinders_0352_A,6b2o-assembly1_C,0.5189,0.2863,6b2o,C,Lactiplantibacillus plantarum
rank0079_ca6_proteinbinders_0352_A,5tvg-assembly4_C,0.6614,0.2863,5tvg,C,Burkholderia vietnamiensis G4
rank0079_ca6_proteinbinders_0352_A,3upb-assembly1_B,6.053,0.2855,3upb,B,Francisella tularensis subsp. tularensis
rank0079_ca6_proteinbinders_0352_A,6dus-assembly2_B,1.971,0.2854,6dus,B,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344
rank0079_ca6_proteinbinders_0352_A,1nsy-assembly1_A,0.2358,0.2852,1nsy,A,Bacillus subtilis
rank0079_ca6_proteinbinders_0352_A,6b1p-assembly1_A,0.03383,0.2851,6b1p,A,Helicobacter pylori G27
rank0079_ca6_proteinbinders_0352_A,5zdl-assembly1_A,0.6614,0.2851,5zdl,A,Thermus thermophilus HB8
rank0079_ca6_proteinbinders_0352_A,5l3k-assembly1_B,1.289,0.285,5l3k,B,Mycolicibacterium thermoresistibile
rank0079_ca6_proteinbinders_0352_A,3gbv-assembly1_B,0.2505,0.2837,3gbv,B,Bacteroides fragilis NCTC 9343
rank0079_ca6_proteinbinders_0352_A,6yv9-assembly1_A,0.843,0.2837,6yv9,A,Pyrobaculum calidifontis JCM 11548
rank0079_ca6_proteinbinders_0352_A,6naw-assembly1_I,0.1741,0.2833,6naw,I,Neisseria meningitidis
rank0079_ca6_proteinbinders_0352_A,3te9-assembly2_B,6.053,0.2828,3te9,B,Francisella tularensis subsp. tularensis
rank0079_ca6_proteinbinders_0352_A,3o16-assembly1_A,0.05172,0.2817,3o16,A,Bacillus subtilis
rank0079_ca6_proteinbinders_0352_A,3dz1-assembly1_A,7.197,0.2816,3dz1,A,Rhodopseudomonas palustris
rank0079_ca6_proteinbinders_0352_A,2aam-assembly1_A,3.843,0.2815,2aam,A,Thermotoga maritima
rank0079_ca6_proteinbinders_0352_A,8ovs-assembly1_AAA,0.1741,0.2812,8ovs,AAA,Yersinia enterocolitica
rank0079_ca6_proteinbinders_0352_A,6h2n-assembly1_A,0.4596,0.2811,6h2n,A,Staphylococcus aureus subsp. aureus N315
rank0079_ca6_proteinbinders_0352_A,5huh-assembly1_B,0.009459,0.281,5huh,B,Streptococcus pyogenes NZ131
rank0079_ca6_proteinbinders_0352_A,4q16-assembly1_B,0.1451,0.2797,4q16,B,Deinococcus radiodurans R1 = ATCC 13939 = DSM 20539
rank0079_ca6_proteinbinders_0352_A,6kv3-assembly1_B,0.2088,0.2794,6kv3,B,Staphylococcus aureus subsp. aureus COL
rank0079_ca6_proteinbinders_0352_A,1o96-assembly3_F,0.1366,0.2792,1o96,F,Methylophilus methylotrophus
rank0079_ca6_proteinbinders_0352_A,4mix-assembly2_B,0.2358,0.2778,4mix,B,Photorhabdus asymbiotica subsp. asymbiotica ATCC 43949
rank0079_ca6_proteinbinders_0352_A,7xgx-assembly2_B,0.4325,0.277,7xgx,B,Legionella pneumophila subsp. pneumophila str. Philadelphia 1
rank0079_ca6_proteinbinders_0352_A,4iw3-assembly2_K,9.066,0.2769,4iw3,K,Pseudomonas putida KT2440
rank0079_ca6_proteinbinders_0352_A,6c8q-assembly4_H,0.01068,0.2766,6c8q,H,Enterococcus faecalis V583
rank0079_ca6_proteinbinders_0352_A,1va0-assembly1_A,5.53,0.2765,1va0,A,Thermus thermophilus HB8
rank0079_ca6_proteinbinders_0352_A,1y7o-assembly1_A,0.9518,0.2748,1y7o,A,Streptococcus pneumoniae
rank0079_ca6_proteinbinders_0352_A,6can-assembly1_A,0.8958,0.2741,6can,A,Pyrococcus furiosus
rank0079_ca6_proteinbinders_0352_A,6h21-assembly1_A,0.5513,0.2735,6h21,A,Staphylococcus aureus subsp. aureus N315
rank0079_ca6_proteinbinders_0352_A,5wp0-assembly1_B,0.0584,0.2717,5wp0,B,Aliivibrio fischeri ES114
rank0079_ca6_proteinbinders_0352_A,6c8q-assembly4_E,0.02212,0.2716,6c8q,E,Enterococcus faecalis V583
rank0079_ca6_proteinbinders_0352_A,4xfd-assembly1_A,0.04058,0.2714,4xfd,A,Pseudomonas aeruginosa PAO1
rank0079_ca6_proteinbinders_0352_A,6c8q-assembly3_F,0.01844,0.2705,6c8q,F,Enterococcus faecalis V583
rank0079_ca6_proteinbinders_0352_A,1g67-assembly1_A,0.06205,0.2705,1g67,A,Bacillus subtilis
rank0079_ca6_proteinbinders_0352_A,5wp0-assembly1_A,0.04868,0.2699,5wp0,A,Aliivibrio fischeri ES114
rank0079_ca6_proteinbinders_0352_A,4q16-assembly2_D,0.09489,0.2686,4q16,D,Deinococcus radiodurans R1 = ATCC 13939 = DSM 20539
rank0079_ca6_proteinbinders_0352_A,3dpi-assembly1_B,0.1138,0.2683,3dpi,B,Burkholderia pseudomallei 1710b
rank0079_ca6_proteinbinders_0352_A,3dpi-assembly1_A,0.04581,0.2672,3dpi,A,Burkholderia pseudomallei 1710b
rank0079_ca6_proteinbinders_0352_A,7jrw-assembly1_A,7.959,0.2665,7jrw,A,Streptomyces antibioticus
rank0079_ca6_proteinbinders_0352_A,6tmt-assembly1_B,0.3831,0.2664,6tmt,B,Pseudomonas phage EL
rank0079_ca6_proteinbinders_0352_A,3kav-assembly1_A,8.558,0.2661,3kav,A,Pseudomonas aeruginosa
rank0079_ca6_proteinbinders_0352_A,7k41-assembly1_A,1.643,0.2657,7k41,A,Escherichia coli K-12
rank0079_ca6_proteinbinders_0352_A,1fyd-assembly1_B,0.0893,0.2656,1fyd,B,Bacillus subtilis
rank0079_ca6_proteinbinders_0352_A,5xsj-assembly1_L,9.605,0.2636,5xsj,L,Clostridium beijerinckii NCIMB 8052
rank0079_ca6_proteinbinders_0352_A,6gi5-assembly1_A,6.244,0.2629,6gi5,A,Pseudomonas aeruginosa
rank0079_ca6_proteinbinders_0352_A,2pzb-assembly2_D,0.1285,0.2625,2pzb,D,Bacillus anthracis
rank0079_ca6_proteinbinders_0352_A,2pzb-assembly1_A,0.1071,0.2597,2pzb,A,Bacillus anthracis
rank0079_ca6_proteinbinders_0352_A,6fah-assembly1_B,0.6614,0.2553,6fah,B,Acetobacterium woodii DSM 1030
rank0079_ca6_proteinbinders_0352_A,3fk4-assembly1_B,0.5858,0.2524,3fk4,B,Bacillus cereus ATCC 14579
rank0079_ca6_proteinbinders_0352_A,8jwk-assembly1_C,1.456,0.2506,8jwk,C,Streptomyces xinghaiensis
rank0079_ca6_proteinbinders_0352_A,3sxz-assembly1_B,8.078,0.2503,3sxz,B,Thermotoga maritima
rank0079_ca6_proteinbinders_0352_A,6ez3-assembly2_B,5.393,0.2494,6ez3,B,Staphylococcus haemolyticus JCSC1435
rank0079_ca6_proteinbinders_0352_A,6ez3-assembly3_C,8.078,0.2483,6ez3,C,Staphylococcus haemolyticus JCSC1435
rank0079_ca6_proteinbinders_0352_A,6ysg-assembly1_B,2.095,0.2465,6ysg,B,Synechocystis sp. PCC 6803 substr. Kazusa
rank0079_ca6_proteinbinders_0352_A,6ez3-assembly4_D,9.605,0.2422,6ez3,D,Staphylococcus haemolyticus JCSC1435
rank0079_ca6_proteinbinders_0352_A,6gi0-assembly2_B,9.548,0.237,6gi0,B,Pseudomonas aeruginosa
rank0079_ca6_proteinbinders_0352_A,6wh9-assembly3_A,3.814,0.2183,6wh9,A,Saccharopolyspora erythraea
rank0079_ca6_proteinbinders_0352_A,6f0k-assembly1_H,9.066,0.2119,6f0k,H,Rhodothermus marinus DSM 4252
rank0080_ca6_proteinbinders_1302_A,5c6m-assembly2_C,0.03935,0.3282,5c6m,C,Shewanella halifaxensis
rank0080_ca6_proteinbinders_1302_A,3qfw-assembly1_B,0.001315,0.3275,3qfw,B,Rhodopseudomonas palustris BisB18
rank0080_ca6_proteinbinders_1302_A,4lsb-assembly1_A,0.1986,0.3201,4lsb,A,Burkholderia cenocepacia J2315
rank0080_ca6_proteinbinders_1302_A,8ssc-assembly1_A,4.558e-06,0.3189,8ssc,A,Thermus thermophilus HB8
rank0080_ca6_proteinbinders_1302_A,3bol-assembly1_B,1.341e-05,0.3166,3bol,B,Thermotoga maritima
rank0080_ca6_proteinbinders_1302_A,2qyg-assembly2_C,0.002137,0.3165,2qyg,C,Rhodopseudomonas palustris CGA009
rank0080_ca6_proteinbinders_1302_A,3rmj-assembly1_A,0.003473,0.3155,3rmj,A,Neisseria meningitidis serogroup B
rank0080_ca6_proteinbinders_1302_A,7ero-assembly1_D,0.001818,0.3152,7ero,D,Agrobacterium sp. SUL3
rank0080_ca6_proteinbinders_1302_A,4gug-assembly1_B,0.03729,0.3146,4gug,B,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2
rank0080_ca6_proteinbinders_1302_A,1tel-assembly1_A,0.02698,0.3143,1tel,A,Chlorobaculum tepidum TLS
rank0080_ca6_proteinbinders_1302_A,5exk-assembly4_G,0.2745,0.3121,5exk,G,Mycobacterium tuberculosis H37Rv
