sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_024363345.1_ASM2436334v1_genomic_Abi2_1	Abi2	Abi2	AP024728.1_338	AP024728.1_338	AP024728.1_338	1	Abi2__Abi_2
GCA_024363345.1_ASM2436334v1_genomic_AbiD_2	AbiD	AbiD	AP024728.1_359	AP024728.1_359	AP024728.1_359	1	AbiD__AbiD
GCA_024363345.1_ASM2436334v1_genomic_Avs_II_3	Avs	Avs_II	AP024728.1_1719	AP024728.1_1719	AP024728.1_1719	1	Avs_II__Avs2A
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_024363365.1_ASM2436336v1_genomic_Abi2_1	Abi2	Abi2	AP024730.1_337	AP024730.1_337	AP024730.1_337	1	Abi2__Abi_2
GCA_024363365.1_ASM2436336v1_genomic_AbiD_2	AbiD	AbiD	AP024730.1_358	AP024730.1_358	AP024730.1_358	1	AbiD__AbiD
GCA_024363365.1_ASM2436336v1_genomic_Avs_II_3	Avs	Avs_II	AP024730.1_1777	AP024730.1_1777	AP024730.1_1777	1	Avs_II__Avs2A
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_024363385.1_ASM2436338v1_genomic_Abi2_1	Abi2	Abi2	AP024732.1_340	AP024732.1_340	AP024732.1_340	1	Abi2__Abi_2
GCA_024363385.1_ASM2436338v1_genomic_AbiD_2	AbiD	AbiD	AP024732.1_360	AP024732.1_360	AP024732.1_360	1	AbiD__AbiD
GCA_024363385.1_ASM2436338v1_genomic_FS_Sma_4	FS_Sma	FS_Sma	AP024732.1_994	AP024732.1_994	AP024732.1_994	1	FS_Sma__Sma
GCA_024363385.1_ASM2436338v1_genomic_Avs_II_3	Avs	Avs_II	AP024732.1_1722	AP024732.1_1722	AP024732.1_1722	1	Avs_II__Avs2A
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_024363445.1_ASM2436344v1_genomic_Abi2_1	Abi2	Abi2	AP024734.1_339	AP024734.1_339	AP024734.1_339	1	Abi2__Abi_2
GCA_024363445.1_ASM2436344v1_genomic_AbiD_2	AbiD	AbiD	AP024734.1_360	AP024734.1_360	AP024734.1_360	1	AbiD__AbiD
GCA_024363445.1_ASM2436344v1_genomic_Avs_II_3	Avs	Avs_II	AP024734.1_1791	AP024734.1_1791	AP024734.1_1791	1	Avs_II__Avs2A
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_024363465.1_ASM2436346v1_genomic_Abi2_1	Abi2	Abi2	AP024736.1_340	AP024736.1_340	AP024736.1_340	1	Abi2__Abi_2
GCA_024363465.1_ASM2436346v1_genomic_AbiD_2	AbiD	AbiD	AP024736.1_362	AP024736.1_362	AP024736.1_362	1	AbiD__AbiD
GCA_024363465.1_ASM2436346v1_genomic_Avs_II_3	Avs	Avs_II	AP024736.1_1778	AP024736.1_1778	AP024736.1_1778	1	Avs_II__Avs2A
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_024363485.1_ASM2436348v1_genomic_Abi2_1	Abi2	Abi2	AP024738.1_340	AP024738.1_340	AP024738.1_340	1	Abi2__Abi_2
GCA_024363485.1_ASM2436348v1_genomic_AbiD_2	AbiD	AbiD	AP024738.1_362	AP024738.1_362	AP024738.1_362	1	AbiD__AbiD
GCA_024363485.1_ASM2436348v1_genomic_FS_Sma_4	FS_Sma	FS_Sma	AP024738.1_992	AP024738.1_992	AP024738.1_992	1	FS_Sma__Sma
GCA_024363485.1_ASM2436348v1_genomic_Avs_II_3	Avs	Avs_II	AP024738.1_1782	AP024738.1_1782	AP024738.1_1782	1	Avs_II__Avs2A
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_024363505.1_ASM2436350v1_genomic_Abi2_1	Abi2	Abi2	AP024742.1_339	AP024742.1_339	AP024742.1_339	1	Abi2__Abi_2
GCA_024363505.1_ASM2436350v1_genomic_AbiD_2	AbiD	AbiD	AP024742.1_361	AP024742.1_361	AP024742.1_361	1	AbiD__AbiD
GCA_024363505.1_ASM2436350v1_genomic_Avs_II_3	Avs	Avs_II	AP024742.1_1780	AP024742.1_1780	AP024742.1_1780	1	Avs_II__Avs2A
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_024399355.1_ASM2439935v1_genomic_Abi2_1	Abi2	Abi2	CP075562.1_2479	CP075562.1_2479	CP075562.1_2479	1	Abi2__Abi_2
GCA_024399355.1_ASM2439935v1_genomic_RosmerTA_4	RosmerTA	RosmerTA	CP075562.1_2256	CP075562.1_2257	CP075562.1_2256,CP075562.1_2257	2	RosmerTA__RmrT_2603008502,RosmerTA__RmrA_2603008502
GCA_024399355.1_ASM2439935v1_genomic_RM_Type_IIG_5	RM	RM_Type_IIG	CP075562.1_1684	CP075562.1_1684	CP075562.1_1684	1	RM_Type_IIG__Type_IIG
GCA_024399355.1_ASM2439935v1_genomic_PD-Lambda-1_3	PD-Lambda-1	PD-Lambda-1	CP075562.1_1329	CP075562.1_1329	CP075562.1_1329	1	PD-Lambda-1__PD-Lambda-1
GCA_024399355.1_ASM2439935v1_genomic_FS_Sma_2	FS_Sma	FS_Sma	CP075562.1_2502	CP075562.1_2502	CP075562.1_2502	1	FS_Sma__Sma
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_024399375.1_ASM2439937v1_genomic_AbiD_2	AbiD	AbiD	CP075563.1_61	CP075563.1_61	CP075563.1_61	1	AbiD__AbiD
GCA_024399375.1_ASM2439937v1_genomic_Abi2_1	Abi2	Abi2	CP075563.1_83	CP075563.1_83	CP075563.1_83	1	Abi2__Abi_2
GCA_024399375.1_ASM2439937v1_genomic_Nhi_3	Nhi	Nhi	CP075563.1_375	CP075563.1_375	CP075563.1_375	1	Nhi__Nhi
GCA_024399375.1_ASM2439937v1_genomic_RosmerTA_5	RosmerTA	RosmerTA	CP075563.1_301	CP075563.1_302	CP075563.1_301,CP075563.1_302	2	RosmerTA__RmrA_2603008502,RosmerTA__RmrT_2603008502
GCA_024399375.1_ASM2439937v1_genomic_RM_Type_IV_6	RM	RM_Type_IV	CP075563.1_364	CP075563.1_365	CP075563.1_364,CP075563.1_365	2	RM_Type_IV__Type_IV_REases,RM_Type_IV__Type_IV_REases
GCA_024399375.1_ASM2439937v1_genomic_Avs_II_4	Avs	Avs_II	CP075563.1_1263	CP075563.1_1263	CP075563.1_1263	1	Avs_II__Avs2A
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_024612055.1_ASM2461205v1_genomic_AbiD_1	AbiD	AbiD	CP091066.1_310	CP091066.1_310	CP091066.1_310	1	AbiD__AbiD
GCA_024612055.1_ASM2461205v1_genomic_Gabija_2	Gabija	Gabija	CP091066.1_2005	CP091066.1_2006	CP091066.1_2005,CP091066.1_2006	2	Gabija__GajB_3,Gabija__GajA
GCA_024612055.1_ASM2461205v1_genomic_SoFic_3	SoFIC	SoFic	CP091066.1_752	CP091066.1_752	CP091066.1_752	1	SoFic__SoFic
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_024722415.1_ASM2472241v1_genomic_CAS_Class2-Subtype-II-A_3	CasFinder	CAS_Class2-Subtype-II-A	CP102659.1_1424	CP102659.1_1427	CP102659.1_1424,CP102659.1_1425,CP102659.1_1426,CP102659.1_1427	4	csn2_II-A_10,cas2_I_II_III_IV_V_VI_11,cas1_I_II_III_IV_V_VI_5,cas9_II-A_II-B_II-C_1
GCA_024722415.1_ASM2472241v1_genomic_AbiD_1	AbiD	AbiD	CP102659.1_1205	CP102659.1_1205	CP102659.1_1205	1	AbiD__AbiD
GCA_024722415.1_ASM2472241v1_genomic_Gabija_2	Gabija	Gabija	CP102659.1_2188	CP102659.1_2189	CP102659.1_2188,CP102659.1_2189	2	Gabija__GajA,Gabija__GajB_2
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_024723375.2_ASM2472337v2_genomic_AbiD_2	AbiD	AbiD	CP123853.1_1060	CP123853.1_1060	CP123853.1_1060	1	AbiD__AbiD
GCA_024723375.2_ASM2472337v2_genomic_Abi2_1	Abi2	Abi2	CP123853.1_1512	CP123853.1_1512	CP123853.1_1512	1	Abi2__Abi_2
GCA_024723375.2_ASM2472337v2_genomic_RosmerTA_5	RosmerTA	RosmerTA	CP123853.1_1737	CP123853.1_1738	CP123853.1_1737,CP123853.1_1738	2	RosmerTA__RmrA_2603008502,RosmerTA__RmrT_2603008502
GCA_024723375.2_ASM2472337v2_genomic_RM_Type_I_7	RM	RM_Type_I	CP123853.1_1804	CP123853.1_1806	CP123853.1_1804,CP123853.1_1805,CP123853.1_1806	3	RM__Type_I_REases,RM__Type_I_S,RM__Type_I_MTases
GCA_024723375.2_ASM2472337v2_genomic_PD-Lambda-1_4	PD-Lambda-1	PD-Lambda-1	CP123853.1_139	CP123853.1_139	CP123853.1_139	1	PD-Lambda-1__PD-Lambda-1
GCA_024723375.2_ASM2472337v2_genomic_FS_Sma_3	FS_Sma	FS_Sma	CP123853.1_1489	CP123853.1_1489	CP123853.1_1489	1	FS_Sma__Sma
GCA_024723375.2_ASM2472337v2_genomic_Pycsar_6	Pycsar	Pycsar	CP123853.1_1807	CP123853.1_1808	CP123853.1_1807,CP123853.1_1808	2	CBASS__2TM_5,Pycsar__AG_cyclase
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_024734775.1_ASM2473477v1_genomic_Abi2_1	Abi2	Abi2	CP102945.1_307	CP102945.1_307	CP102945.1_307	1	Abi2__Abi_2
GCA_024734775.1_ASM2473477v1_genomic_RosmerTA_2	RosmerTA	RosmerTA	CP102945.1_83	CP102945.1_84	CP102945.1_83,CP102945.1_84	2	RosmerTA__RmrT_2603008502,RosmerTA__RmrA_2603008502
GCA_024734775.1_ASM2473477v1_genomic_RM_Type_IV_3	RM	RM_Type_IV	CP102945.1_26	CP102945.1_26	CP102945.1_26	1	RM_Type_IV__Type_IV_REases
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_024741355.1_ASM2474135v1_genomic_Abi2_1	Abi2	Abi2	CP102952.1_313	CP102952.1_313	CP102952.1_313	1	Abi2__Abi_2
GCA_024741355.1_ASM2474135v1_genomic_RosmerTA_5	RosmerTA	RosmerTA	CP102952.1_97	CP102952.1_98	CP102952.1_97,CP102952.1_98	2	RosmerTA__RmrT_2603008502,RosmerTA__RmrA_2603008502
GCA_024741355.1_ASM2474135v1_genomic_PD-T7-2_4	PD-T7-2	PD-T7-2	CP102952.1_27	CP102952.1_29	CP102952.1_27,CP102952.1_29	2	PD-T7-2__PD-T7-2_A,PD-T7-2__PD-T7-2_B
GCA_024741355.1_ASM2474135v1_genomic_FS_Sma_3	FS_Sma	FS_Sma	CP102952.1_338	CP102952.1_338	CP102952.1_338	1	FS_Sma__Sma
GCA_024741355.1_ASM2474135v1_genomic_Avs_II_2	Avs	Avs_II	CP102952.1_1632	CP102952.1_1632	CP102952.1_1632	1	Avs_II__Avs2A
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_024741375.1_ASM2474137v1_genomic_AbiJ_2	AbiJ	AbiJ	CP102953.1_26	CP102953.1_26	CP102953.1_26	1	AbiJ__AbiJ
GCA_024741375.1_ASM2474137v1_genomic_Abi2_1	Abi2	Abi2	CP102953.1_312	CP102953.1_312	CP102953.1_312	1	Abi2__Abi_2
GCA_024741375.1_ASM2474137v1_genomic_Gabija_3	Gabija	Gabija	CP102953.1_1891	CP102953.1_1892	CP102953.1_1891,CP102953.1_1892	2	Gabija__GajB_2,Gabija__GajA
GCA_024741375.1_ASM2474137v1_genomic_RM_Type_IV_6	RM	RM_Type_IV	CP102953.1_28	CP102953.1_29	CP102953.1_28,CP102953.1_29	2	RM_Type_IV__Type_IV_REases,RM_Type_IV__Type_IV_REases
GCA_024741375.1_ASM2474137v1_genomic_RM_Type_II_5	RM	RM_Type_II	CP102953.1_2280	CP102953.1_2281	CP102953.1_2280,CP102953.1_2281	2	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases
GCA_024741375.1_ASM2474137v1_genomic_FS_Sma_4	FS_Sma	FS_Sma	CP102953.1_334	CP102953.1_334	CP102953.1_334	1	FS_Sma__Sma
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_024741395.1_ASM2474139v1_genomic_Abi2_1	Abi2	Abi2	CP102954.1_322	CP102954.1_322	CP102954.1_322	1	Abi2__Abi_2
GCA_024741395.1_ASM2474139v1_genomic_AbiD_2	AbiD	AbiD	CP102954.1_345	CP102954.1_345	CP102954.1_345	1	AbiD__AbiD
GCA_024741395.1_ASM2474139v1_genomic_AbiH_3	AbiH	AbiH	CP102954.1_1641	CP102954.1_1641	CP102954.1_1641	1	AbiH__AbiH
GCA_024741395.1_ASM2474139v1_genomic_RosmerTA_4	RosmerTA	RosmerTA	CP102954.1_98	CP102954.1_99	CP102954.1_98,CP102954.1_99	2	RosmerTA__RmrT_2603008502,RosmerTA__RmrA_2603008502
GCA_024741395.1_ASM2474139v1_genomic_RM_Type_II_5	RM	RM_Type_II	CP102954.1_2299	CP102954.1_2300	CP102954.1_2299,CP102954.1_2300	2	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_024741415.1_ASM2474141v1_genomic_Abi2_1	Abi2	Abi2	CP102955.1_325	CP102955.1_325	CP102955.1_325	1	Abi2__Abi_2
GCA_024741415.1_ASM2474141v1_genomic_RosmerTA_3	RosmerTA	RosmerTA	CP102955.1_104	CP102955.1_105	CP102955.1_104,CP102955.1_105	2	RosmerTA__RmrT_2603008502,RosmerTA__RmrA_2603008502
GCA_024741415.1_ASM2474141v1_genomic_RM_Type_II_5	RM	RM_Type_II	CP102955.1_2257	CP102955.1_2258	CP102955.1_2257,CP102955.1_2258	2	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases
GCA_024741415.1_ASM2474141v1_genomic_FS_Sma_2	FS_Sma	FS_Sma	CP102955.1_348	CP102955.1_348	CP102955.1_348	1	FS_Sma__Sma
GCA_024741415.1_ASM2474141v1_genomic_Retron_III_4	Retron	Retron_III	CP102955.1_1985	CP102955.1_1986	CP102955.1_1985,CP102955.1_1986	2	Retron__RT_Tot,Retron_III__PRTase
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_024741435.1_ASM2474143v1_genomic_RloC_3	RloC	RloC	CP102956.1_25	CP102956.1_25	CP102956.1_25	1	RloC__RloC
GCA_024741435.1_ASM2474143v1_genomic_Abi2_1	Abi2	Abi2	CP102956.1_323	CP102956.1_323	CP102956.1_323	1	Abi2__Abi_2
GCA_024741435.1_ASM2474143v1_genomic_Gabija_2	Gabija	Gabija	CP102956.1_1950	CP102956.1_1951	CP102956.1_1950,CP102956.1_1951	2	Gabija__GajB_3,Gabija__GajA
GCA_024741435.1_ASM2474143v1_genomic_RosmerTA_5	RosmerTA	RosmerTA	CP102956.1_87	CP102956.1_88	CP102956.1_87,CP102956.1_88	2	RosmerTA__RmrT_2603008502,RosmerTA__RmrA_2603008502
GCA_024741435.1_ASM2474143v1_genomic_RM_Type_II_6	RM	RM_Type_II	CP102956.1_27	CP102956.1_29	CP102956.1_27,CP102956.1_28,CP102956.1_29	3	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases
GCA_024741435.1_ASM2474143v1_genomic_RM_Type_II_7	RM	RM_Type_II	CP102956.1_2300	CP102956.1_2301	CP102956.1_2300,CP102956.1_2301	2	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases
GCA_024741435.1_ASM2474143v1_genomic_FS_Sma_4	FS_Sma	FS_Sma	CP102956.1_355	CP102956.1_355	CP102956.1_355	1	FS_Sma__Sma
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_024741455.1_ASM2474145v1_genomic_Abi2_1	Abi2	Abi2	CP102957.1_304	CP102957.1_304	CP102957.1_304	1	Abi2__Abi_2
GCA_024741455.1_ASM2474145v1_genomic_Gabija_2	Gabija	Gabija	CP102957.1_1928	CP102957.1_1929	CP102957.1_1928,CP102957.1_1929	2	Gabija__GajB_3,Gabija__GajA
GCA_024741455.1_ASM2474145v1_genomic_RosmerTA_4	RosmerTA	RosmerTA	CP102957.1_88	CP102957.1_89	CP102957.1_88,CP102957.1_89	2	RosmerTA__RmrT_2603008502,RosmerTA__RmrA_2603008502
GCA_024741455.1_ASM2474145v1_genomic_RM_Type_III_8	RM	RM_Type_III	CP102957.1_25	CP102957.1_26	CP102957.1_25,CP102957.1_26	2	RM_Type_III__Type_III_MTases,RM_Type_III__Type_III_REases
GCA_024741455.1_ASM2474145v1_genomic_RM_Type_II_7	RM	RM_Type_II	CP102957.1_2213	CP102957.1_2214	CP102957.1_2213,CP102957.1_2214	2	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases
GCA_024741455.1_ASM2474145v1_genomic_FS_Sma_3	FS_Sma	FS_Sma	CP102957.1_329	CP102957.1_329	CP102957.1_329	1	FS_Sma__Sma
GCA_024741455.1_ASM2474145v1_genomic_Retron_III_5	Retron	Retron_III	CP102957.1_1935	CP102957.1_1936	CP102957.1_1935,CP102957.1_1936	2	Retron__RT_Tot,Retron_III__PRTase
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_024741475.1_ASM2474147v1_genomic_AbiJ_2	AbiJ	AbiJ	CP102958.1_25	CP102958.1_25	CP102958.1_25	1	AbiJ__AbiJ
GCA_024741475.1_ASM2474147v1_genomic_Abi2_1	Abi2	Abi2	CP102958.1_301	CP102958.1_301	CP102958.1_301	1	Abi2__Abi_2
GCA_024741475.1_ASM2474147v1_genomic_Gabija_3	Gabija	Gabija	CP102958.1_1859	CP102958.1_1860	CP102958.1_1859,CP102958.1_1860	2	Gabija__GajB_2,Gabija__GajA
GCA_024741475.1_ASM2474147v1_genomic_RM_Type_IV_7	RM	RM_Type_IV	CP102958.1_27	CP102958.1_28	CP102958.1_27,CP102958.1_28	2	RM_Type_IV__Type_IV_REases,RM_Type_IV__Type_IV_REases
GCA_024741475.1_ASM2474147v1_genomic_RM_Type_II_6	RM	RM_Type_II	CP102958.1_2190	CP102958.1_2191	CP102958.1_2190,CP102958.1_2191	2	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases
GCA_024741475.1_ASM2474147v1_genomic_FS_Sma_5	FS_Sma	FS_Sma	CP102958.1_323	CP102958.1_323	CP102958.1_323	1	FS_Sma__Sma
GCA_024741475.1_ASM2474147v1_genomic_Avs_II_4	Avs	Avs_II	CP102958.1_1587	CP102958.1_1587	CP102958.1_1587	1	Avs_II__Avs2A
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_024741495.1_ASM2474149v1_genomic_Abi2_1	Abi2	Abi2	CP102959.1_312	CP102959.1_312	CP102959.1_312	1	Abi2__Abi_2
GCA_024741495.1_ASM2474149v1_genomic_AbiD_2	AbiD	AbiD	CP102959.1_335	CP102959.1_335	CP102959.1_335	1	AbiD__AbiD
GCA_024741495.1_ASM2474149v1_genomic_RosmerTA_4	RosmerTA	RosmerTA	CP102959.1_94	CP102959.1_95	CP102959.1_94,CP102959.1_95	2	RosmerTA__RmrT_2603008502,RosmerTA__RmrA_2603008502
GCA_024741495.1_ASM2474149v1_genomic_RM_Type_II_5	RM	RM_Type_II	CP102959.1_2224	CP102959.1_2225	CP102959.1_2224,CP102959.1_2225	2	RM_Type_II__Type_II_REases,RM_Type_II__Type_II_MTases
GCA_024741495.1_ASM2474149v1_genomic_PD-Lambda-1_3	PD-Lambda-1	PD-Lambda-1	CP102959.1_1654	CP102959.1_1654	CP102959.1_1654	1	PD-Lambda-1__PD-Lambda-1
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_024741515.1_ASM2474151v1_genomic_Abi2_1	Abi2	Abi2	CP102960.1_319	CP102960.1_319	CP102960.1_319	1	Abi2__Abi_2
GCA_024741515.1_ASM2474151v1_genomic_RM_Type_II_4	RM	RM_Type_II	CP102960.1_2297	CP102960.1_2298	CP102960.1_2297,CP102960.1_2298	2	RM_Type_II__Type_II_REases,RM_Type_II__Type_II_MTases
GCA_024741515.1_ASM2474151v1_genomic_FS_Sma_2	FS_Sma	FS_Sma	CP102960.1_345	CP102960.1_345	CP102960.1_345	1	FS_Sma__Sma
GCA_024741515.1_ASM2474151v1_genomic_ShosTA_3	ShosTA	ShosTA	CP102960.1_1634	CP102960.1_1635	CP102960.1_1634,CP102960.1_1635	2	ShosTA__ShosT,ShosTA__ShosA
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_024741535.1_ASM2474153v1_genomic_Nhi_2	Nhi	Nhi	CP102961.1_25	CP102961.1_25	CP102961.1_25	1	Nhi__Nhi
GCA_024741535.1_ASM2474153v1_genomic_Abi2_1	Abi2	Abi2	CP102961.1_298	CP102961.1_298	CP102961.1_298	1	Abi2__Abi_2
GCA_024741535.1_ASM2474153v1_genomic_RM_Type_II_4	RM	RM_Type_II	CP102961.1_2333	CP102961.1_2334	CP102961.1_2333,CP102961.1_2334	2	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases
GCA_024741535.1_ASM2474153v1_genomic_FS_Sma_3	FS_Sma	FS_Sma	CP102961.1_324	CP102961.1_324	CP102961.1_324	1	FS_Sma__Sma
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_024741555.1_ASM2474155v1_genomic_Abi2_1	Abi2	Abi2	CP102962.1_309	CP102962.1_309	CP102962.1_309	1	Abi2__Abi_2
GCA_024741555.1_ASM2474155v1_genomic_PD-T7-3_3	PD-T7-3	PD-T7-3	CP102962.1_25	CP102962.1_25	CP102962.1_25	1	PD-T7-3__PD-T7-3
GCA_024741555.1_ASM2474155v1_genomic_RosmerTA_4	RosmerTA	RosmerTA	CP102962.1_26	CP102962.1_27	CP102962.1_26,CP102962.1_27	2	RosmerTA__RmrT_2600853143,RosmerTA__RmrA_2600853143
GCA_024741555.1_ASM2474155v1_genomic_RosmerTA_5	RosmerTA	RosmerTA	CP102962.1_91	CP102962.1_92	CP102962.1_91,CP102962.1_92	2	RosmerTA__RmrT_2603008502,RosmerTA__RmrA_2603008502
GCA_024741555.1_ASM2474155v1_genomic_RM_Type_II_6	RM	RM_Type_II	CP102962.1_2384	CP102962.1_2385	CP102962.1_2384,CP102962.1_2385	2	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases
GCA_024741555.1_ASM2474155v1_genomic_FS_Sma_2	FS_Sma	FS_Sma	CP102962.1_331	CP102962.1_331	CP102962.1_331	1	FS_Sma__Sma
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_024741575.1_ASM2474157v1_genomic_Abi2_1	Abi2	Abi2	CP102963.1_306	CP102963.1_306	CP102963.1_306	1	Abi2__Abi_2
GCA_024741575.1_ASM2474157v1_genomic_AbiD_2	AbiD	AbiD	CP102963.1_329	CP102963.1_329	CP102963.1_329	1	AbiD__AbiD
GCA_024741575.1_ASM2474157v1_genomic_RosmerTA_3	RosmerTA	RosmerTA	CP102963.1_91	CP102963.1_92	CP102963.1_91,CP102963.1_92	2	RosmerTA__RmrT_2603008502,RosmerTA__RmrA_2603008502
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_024741595.1_ASM2474159v1_genomic_Abi2_1	Abi2	Abi2	CP102966.1_305	CP102966.1_305	CP102966.1_305	1	Abi2__Abi_2
GCA_024741595.1_ASM2474159v1_genomic_AbiD_2	AbiD	AbiD	CP102966.1_327	CP102966.1_327	CP102966.1_327	1	AbiD__AbiD
GCA_024741595.1_ASM2474159v1_genomic_Gabija_3	Gabija	Gabija	CP102966.1_1954	CP102966.1_1955	CP102966.1_1954,CP102966.1_1955	2	Gabija__GajB_2,Gabija__GajA
GCA_024741595.1_ASM2474159v1_genomic_Hachiman_4	Hachiman	Hachiman	CP102966.1_26	CP102966.1_27	CP102966.1_26,CP102966.1_27	2	Hachiman__HamA_1,Hachiman__HamB
GCA_024741595.1_ASM2474159v1_genomic_RosmerTA_5	RosmerTA	RosmerTA	CP102966.1_87	CP102966.1_88	CP102966.1_87,CP102966.1_88	2	RosmerTA__RmrT_2603008502,RosmerTA__RmrA_2603008502
GCA_024741595.1_ASM2474159v1_genomic_RM_Type_IIG_7	RM	RM_Type_IIG	CP102966.1_2017	CP102966.1_2017	CP102966.1_2017	1	RM_Type_IIG__Type_IIG
GCA_024741595.1_ASM2474159v1_genomic_RM_Type_II_6	RM	RM_Type_II	CP102966.1_2287	CP102966.1_2288	CP102966.1_2287,CP102966.1_2288	2	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_024741615.1_ASM2474161v1_genomic_AbiJ_3	AbiJ	AbiJ	CP102967.1_25	CP102967.1_25	CP102967.1_25	1	AbiJ__AbiJ
GCA_024741615.1_ASM2474161v1_genomic_Abi2_1	Abi2	Abi2	CP102967.1_312	CP102967.1_312	CP102967.1_312	1	Abi2__Abi_2
GCA_024741615.1_ASM2474161v1_genomic_AbiD_2	AbiD	AbiD	CP102967.1_335	CP102967.1_335	CP102967.1_335	1	AbiD__AbiD
GCA_024741615.1_ASM2474161v1_genomic_Gabija_4	Gabija	Gabija	CP102967.1_1997	CP102967.1_1998	CP102967.1_1997,CP102967.1_1998	2	Gabija__GajB_2,Gabija__GajA
GCA_024741615.1_ASM2474161v1_genomic_RosmerTA_5	RosmerTA	RosmerTA	CP102967.1_95	CP102967.1_96	CP102967.1_95,CP102967.1_96	2	RosmerTA__RmrT_2603008502,RosmerTA__RmrA_2603008502
GCA_024741615.1_ASM2474161v1_genomic_RM_Type_IV_7	RM	RM_Type_IV	CP102967.1_26	CP102967.1_27	CP102967.1_26,CP102967.1_27	2	RM_Type_IV__Type_IV_REases,RM_Type_IV__Type_IV_REases
GCA_024741615.1_ASM2474161v1_genomic_RM_Type_II_6	RM	RM_Type_II	CP102967.1_2270	CP102967.1_2271	CP102967.1_2270,CP102967.1_2271	2	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_024741635.1_ASM2474163v1_genomic_AbiJ_3	AbiJ	AbiJ	CP102968.1_25	CP102968.1_25	CP102968.1_25	1	AbiJ__AbiJ
GCA_024741635.1_ASM2474163v1_genomic_Abi2_1	Abi2	Abi2	CP102968.1_305	CP102968.1_305	CP102968.1_305	1	Abi2__Abi_2
GCA_024741635.1_ASM2474163v1_genomic_AbiD_2	AbiD	AbiD	CP102968.1_327	CP102968.1_327	CP102968.1_327	1	AbiD__AbiD
